,WELL_NAME,DATE,_merge
67178,82.0,2021-12-11,left_only
67179,82.0,2021-12-12,left_only
67180,82.0,2021-12-13,left_only
67181,82.0,2021-12-14,left_only
67182,82.0,2021-12-15,left_only
67183,82.0,2021-12-16,left_only
67184,82.0,2021-12-17,left_only
67185,82.0,2021-12-18,left_only
67186,82.0,2021-12-19,left_only
67187,82.0,2021-12-20,left_only
67188,82.0,2021-12-21,left_only
67189,82.0,2021-12-22,left_only
67190,82.0,2021-12-23,left_only
67191,82.0,2021-12-24,left_only
67192,82.0,2021-12-25,left_only
67193,82.0,2021-12-26,left_only
67194,82.0,2021-12-27,left_only
67195,82.0,2021-12-28,left_only
67196,82.0,2021-12-29,left_only
67197,82.0,2021-12-30,left_only
67198,82.0,2021-12-31,left_only
67199,82.0,2022-01-01,left_only
67200,82.0,2022-01-02,left_only
67201,82.0,2022-01-03,left_only
67202,82.0,2022-01-04,left_only
67203,82.0,2022-01-05,left_only
67204,82.0,2022-01-06,left_only
67205,82.0,2022-01-07,left_only
67206,82.0,2022-01-08,left_only
67207,82.0,2022-01-09,left_only
67208,82.0,2022-01-10,left_only
67209,82.0,2022-01-11,left_only
67210,82.0,2022-01-12,left_only
67211,82.0,2022-01-13,left_only
67212,82.0,2022-01-14,left_only
67213,82.0,2022-01-15,left_only
67214,82.0,2022-01-16,left_only
67215,82.0,2022-01-17,left_only
67216,82.0,2022-01-18,left_only
67217,82.0,2022-01-19,left_only
67218,82.0,2022-01-20,left_only
67219,82.0,2022-01-21,left_only
67220,82.0,2022-01-22,left_only
67221,82.0,2022-01-23,left_only
67222,82.0,2022-01-24,left_only
67223,82.0,2022-01-25,left_only
67224,82.0,2022-01-26,left_only
67225,82.0,2022-01-27,left_only
67226,82.0,2022-01-28,left_only
67227,82.0,2022-01-29,left_only
67228,82.0,2022-01-30,left_only
67229,82.0,2022-01-31,left_only
67230,82.0,2022-02-01,left_only
67231,82.0,2022-02-02,left_only
67232,82.0,2022-02-03,left_only
67233,82.0,2022-02-04,left_only
67234,82.0,2022-02-05,left_only
67235,82.0,2022-02-06,left_only
67236,82.0,2022-02-07,left_only
67237,82.0,2022-02-08,left_only
67238,82.0,2022-02-09,left_only
67239,82.0,2022-02-10,left_only
67240,82.0,2022-02-11,left_only
67241,82.0,2022-02-12,left_only
67242,82.0,2022-02-13,left_only
67243,82.0,2022-02-14,left_only
67244,82.0,2022-02-15,left_only
67245,82.0,2022-02-16,left_only
67246,82.0,2022-02-17,left_only
67247,82.0,2022-02-18,left_only
67248,82.0,2022-02-19,left_only
67249,82.0,2022-02-20,left_only
67250,82.0,2022-02-21,left_only
67251,82.0,2022-02-22,left_only
67252,82.0,2022-02-23,left_only
67253,82.0,2022-02-24,left_only
67254,82.0,2022-02-25,left_only
67255,82.0,2022-02-26,left_only
67256,82.0,2022-02-27,left_only
67257,82.0,2022-02-28,left_only
67258,82.0,2022-03-01,left_only
67259,82.0,2022-03-02,left_only
67260,82.0,2022-03-03,left_only
67261,82.0,2022-03-04,left_only
67262,82.0,2022-03-05,left_only
67263,82.0,2022-03-06,left_only
67264,82.0,2022-03-07,left_only
67265,82.0,2022-03-08,left_only
67266,82.0,2022-03-09,left_only
67267,82.0,2022-03-10,left_only
67268,82.0,2022-03-11,left_only
67269,82.0,2022-03-12,left_only
67270,82.0,2022-03-13,left_only
67271,82.0,2022-03-14,left_only
67272,82.0,2022-03-15,left_only
67273,82.0,2022-03-16,left_only
67274,82.0,2022-03-17,left_only
67275,82.0,2022-03-18,left_only
67276,82.0,2022-03-19,left_only
67277,82.0,2022-03-20,left_only
67278,82.0,2022-03-21,left_only
67279,82.0,2022-03-22,left_only
67280,82.0,2022-03-23,left_only
67281,82.0,2022-03-24,left_only
67282,82.0,2022-03-25,left_only
67283,82.0,2022-03-26,left_only
67284,82.0,2022-03-27,left_only
67285,82.0,2022-03-28,left_only
67286,82.0,2022-03-29,left_only
67287,82.0,2022-03-30,left_only
67288,82.0,2022-03-31,left_only
67289,82.0,2022-04-01,left_only
67290,82.0,2022-04-02,left_only
67291,82.0,2022-04-03,left_only
67292,82.0,2022-04-04,left_only
67293,82.0,2022-04-05,left_only
67294,82.0,2022-04-06,left_only
67295,82.0,2022-04-07,left_only
67296,82.0,2022-04-08,left_only
67297,82.0,2022-04-09,left_only
67298,82.0,2022-04-10,left_only
67299,82.0,2022-04-11,left_only
67300,82.0,2022-04-12,left_only
67301,82.0,2022-04-13,left_only
67302,82.0,2022-04-14,left_only
67303,82.0,2022-04-15,left_only
67304,82.0,2022-04-16,left_only
67305,82.0,2022-04-17,left_only
67306,82.0,2022-04-18,left_only
67307,82.0,2022-04-19,left_only
67308,82.0,2022-04-20,left_only
67309,82.0,2022-04-21,left_only
67310,82.0,2022-04-22,left_only
67311,82.0,2022-04-23,left_only
67312,82.0,2022-04-24,left_only
67313,82.0,2022-04-25,left_only
67314,82.0,2022-04-26,left_only
67315,82.0,2022-04-27,left_only
67316,82.0,2022-04-28,left_only
67317,82.0,2022-04-29,left_only
67318,82.0,2022-04-30,left_only
67319,82.0,2022-05-01,left_only
67320,82.0,2022-05-02,left_only
67321,82.0,2022-05-03,left_only
67322,82.0,2022-05-04,left_only
67323,82.0,2022-05-05,left_only
67324,82.0,2022-05-06,left_only
67325,82.0,2022-05-07,left_only
67326,82.0,2022-05-08,left_only
67327,82.0,2022-05-09,left_only
67328,82.0,2022-05-10,left_only
67329,82.0,2022-05-11,left_only
67330,82.0,2022-05-12,left_only
67331,82.0,2022-05-13,left_only
67332,82.0,2022-05-14,left_only
67333,82.0,2022-05-15,left_only
67334,82.0,2022-05-16,left_only
67335,82.0,2022-05-17,left_only
67336,82.0,2022-05-18,left_only
67337,82.0,2022-05-19,left_only
67338,82.0,2022-05-20,left_only
67339,82.0,2022-05-21,left_only
67340,82.0,2022-05-22,left_only
67341,82.0,2022-05-23,left_only
67342,82.0,2022-05-24,left_only
67343,82.0,2022-05-25,left_only
67344,82.0,2022-05-26,left_only
67345,82.0,2022-05-27,left_only
67346,82.0,2022-05-28,left_only
67347,82.0,2022-05-29,left_only
67348,82.0,2022-05-30,left_only
67349,82.0,2022-05-31,left_only
67350,83.0,2019-11-03,left_only
67351,83.0,2019-11-04,left_only
67352,83.0,2019-11-05,left_only
67353,83.0,2019-11-06,left_only
67354,83.0,2019-11-07,left_only
67355,83.0,2019-11-08,left_only
67356,83.0,2019-11-09,left_only
67357,83.0,2019-11-10,left_only
67358,83.0,2019-11-11,left_only
67359,83.0,2019-11-12,left_only
67360,83.0,2019-11-13,left_only
67361,83.0,2019-11-14,left_only
67362,83.0,2019-11-15,left_only
67363,83.0,2019-11-16,left_only
67364,83.0,2019-11-17,left_only
67365,83.0,2019-11-18,left_only
67366,83.0,2019-11-19,left_only
67367,83.0,2019-11-20,left_only
67368,83.0,2019-11-21,left_only
67369,83.0,2019-11-22,left_only
67370,83.0,2019-11-23,left_only
67371,83.0,2019-11-24,left_only
67372,83.0,2019-11-25,left_only
67373,83.0,2019-11-26,left_only
67374,83.0,2019-11-27,left_only
67375,83.0,2019-11-28,left_only
67376,83.0,2019-11-29,left_only
67377,83.0,2019-11-30,left_only
67378,83.0,2019-12-01,left_only
67379,83.0,2019-12-02,left_only
67380,83.0,2019-12-03,left_only
67381,83.0,2019-12-04,left_only
67382,83.0,2019-12-05,left_only
67383,83.0,2019-12-06,left_only
67384,83.0,2019-12-07,left_only
67385,83.0,2019-12-08,left_only
67386,83.0,2019-12-09,left_only
67387,83.0,2019-12-10,left_only
67388,83.0,2019-12-11,left_only
67389,83.0,2019-12-12,left_only
67390,83.0,2019-12-13,left_only
67391,83.0,2019-12-14,left_only
67392,83.0,2019-12-15,left_only
67393,83.0,2019-12-16,left_only
67394,83.0,2019-12-17,left_only
67395,83.0,2019-12-18,left_only
67396,83.0,2019-12-19,left_only
67397,83.0,2019-12-20,left_only
67398,83.0,2019-12-21,left_only
67399,83.0,2019-12-22,left_only
67400,83.0,2019-12-23,left_only
67401,83.0,2019-12-24,left_only
67402,83.0,2019-12-25,left_only
67403,83.0,2019-12-26,left_only
67404,83.0,2019-12-27,left_only
67405,83.0,2019-12-28,left_only
67406,83.0,2019-12-29,left_only
67407,83.0,2019-12-30,left_only
67408,83.0,2019-12-31,left_only
67409,83.0,2020-01-01,left_only
67410,83.0,2020-01-02,left_only
67411,83.0,2020-01-03,left_only
67412,83.0,2020-01-04,left_only
67413,83.0,2020-01-05,left_only
67414,83.0,2020-01-06,left_only
67415,83.0,2020-01-07,left_only
67416,83.0,2020-01-08,left_only
67417,83.0,2020-01-09,left_only
67418,83.0,2020-01-10,left_only
67419,83.0,2020-01-11,left_only
67420,83.0,2020-01-12,left_only
67421,83.0,2020-01-13,left_only
67422,83.0,2020-01-14,left_only
67423,83.0,2020-01-15,left_only
67424,83.0,2020-01-16,left_only
67425,83.0,2020-01-17,left_only
67426,83.0,2020-01-18,left_only
67427,83.0,2020-01-19,left_only
67428,83.0,2020-01-20,left_only
67429,83.0,2020-01-21,left_only
67430,83.0,2020-01-22,left_only
67431,83.0,2020-01-23,left_only
67432,83.0,2020-01-24,left_only
67433,83.0,2020-01-25,left_only
67434,83.0,2020-01-26,left_only
67435,83.0,2020-01-27,left_only
67436,83.0,2020-01-28,left_only
67437,83.0,2020-01-29,left_only
67438,83.0,2020-01-30,left_only
67439,83.0,2020-01-31,left_only
67440,83.0,2020-02-01,left_only
67441,83.0,2020-02-02,left_only
67442,83.0,2020-02-03,left_only
67443,83.0,2020-02-04,left_only
67444,83.0,2020-02-05,left_only
67445,83.0,2020-02-06,left_only
67446,83.0,2020-02-07,left_only
67447,83.0,2020-02-08,left_only
67448,83.0,2020-02-09,left_only
67449,83.0,2020-02-10,left_only
67450,83.0,2020-02-11,left_only
67451,83.0,2020-02-12,left_only
67452,83.0,2020-02-13,left_only
67453,83.0,2020-02-14,left_only
67454,83.0,2020-02-15,left_only
67455,83.0,2020-02-16,left_only
67456,83.0,2020-02-17,left_only
67457,83.0,2020-02-18,left_only
67458,83.0,2020-02-19,left_only
67459,83.0,2020-02-20,left_only
67460,83.0,2020-02-21,left_only
67461,83.0,2020-02-22,left_only
67462,83.0,2020-02-23,left_only
67463,83.0,2020-02-24,left_only
67464,83.0,2020-02-25,left_only
67465,83.0,2020-02-26,left_only
67466,83.0,2020-02-27,left_only
67467,83.0,2020-02-28,left_only
67468,83.0,2020-02-29,left_only
67469,83.0,2020-03-01,left_only
67470,83.0,2020-03-02,left_only
67471,83.0,2020-03-03,left_only
67472,83.0,2020-03-04,left_only
67473,83.0,2020-03-05,left_only
67474,83.0,2020-03-06,left_only
67475,83.0,2020-03-07,left_only
67476,83.0,2020-03-08,left_only
67477,83.0,2020-03-09,left_only
67478,83.0,2020-03-10,left_only
67479,83.0,2020-03-11,left_only
67480,83.0,2020-03-12,left_only
67481,83.0,2020-03-13,left_only
67482,83.0,2020-03-14,left_only
67483,83.0,2020-03-15,left_only
67484,83.0,2020-03-16,left_only
67485,83.0,2020-03-17,left_only
67486,83.0,2020-03-18,left_only
67487,83.0,2020-03-19,left_only
67488,83.0,2020-03-20,left_only
67489,83.0,2020-03-21,left_only
67490,83.0,2020-03-22,left_only
67491,83.0,2020-03-23,left_only
67492,83.0,2020-03-24,left_only
67493,83.0,2020-03-25,left_only
67494,83.0,2020-03-26,left_only
67495,83.0,2020-03-27,left_only
67496,83.0,2020-03-28,left_only
67497,83.0,2020-03-29,left_only
67498,83.0,2020-03-30,left_only
67499,83.0,2020-03-31,left_only
67500,83.0,2020-04-01,left_only
67501,83.0,2020-04-02,left_only
67502,83.0,2020-04-03,left_only
67503,83.0,2020-04-04,left_only
67504,83.0,2020-04-05,left_only
67505,83.0,2020-04-06,left_only
67506,83.0,2020-04-07,left_only
67507,83.0,2020-04-08,left_only
67508,83.0,2020-04-09,left_only
67509,83.0,2020-04-10,left_only
67510,83.0,2020-04-11,left_only
67511,83.0,2020-04-12,left_only
67512,83.0,2020-04-13,left_only
67513,83.0,2020-04-14,left_only
67514,83.0,2020-04-15,left_only
67515,83.0,2020-04-16,left_only
67516,83.0,2020-04-17,left_only
67517,83.0,2020-04-18,left_only
67518,83.0,2020-04-19,left_only
67519,83.0,2020-04-20,left_only
67520,83.0,2020-04-21,left_only
67521,83.0,2020-04-22,left_only
67522,83.0,2020-04-23,left_only
67523,83.0,2020-04-24,left_only
67524,83.0,2020-04-25,left_only
67525,83.0,2020-04-26,left_only
67526,83.0,2020-04-27,left_only
67527,83.0,2020-04-28,left_only
67528,83.0,2020-04-29,left_only
67529,83.0,2020-04-30,left_only
67530,83.0,2020-05-01,left_only
67531,83.0,2020-05-02,left_only
67532,83.0,2020-05-03,left_only
67533,83.0,2020-05-04,left_only
67534,83.0,2020-05-05,left_only
67535,83.0,2020-05-06,left_only
67536,83.0,2020-05-07,left_only
67537,83.0,2020-05-08,left_only
67538,83.0,2020-05-09,left_only
67539,83.0,2020-05-10,left_only
67540,83.0,2020-05-11,left_only
67541,83.0,2020-05-12,left_only
67542,83.0,2020-05-13,left_only
67543,83.0,2020-05-14,left_only
67544,83.0,2020-05-15,left_only
67545,83.0,2020-05-16,left_only
67546,83.0,2020-05-17,left_only
67547,83.0,2020-05-18,left_only
67548,83.0,2020-05-19,left_only
67549,83.0,2020-05-20,left_only
67550,83.0,2020-05-21,left_only
67551,83.0,2020-05-22,left_only
67552,83.0,2020-05-23,left_only
67553,83.0,2020-05-24,left_only
67554,83.0,2020-05-25,left_only
67555,83.0,2020-05-26,left_only
67556,83.0,2020-05-27,left_only
67557,83.0,2020-05-28,left_only
67558,83.0,2020-05-29,left_only
67559,83.0,2020-05-30,left_only
67560,83.0,2020-05-31,left_only
67561,83.0,2020-06-01,left_only
67562,83.0,2020-06-02,left_only
67563,83.0,2020-06-03,left_only
67564,83.0,2020-06-04,left_only
67565,83.0,2020-06-05,left_only
67566,83.0,2020-06-06,left_only
67567,83.0,2020-06-07,left_only
67568,83.0,2020-06-08,left_only
67569,83.0,2020-06-09,left_only
67570,83.0,2020-06-10,left_only
67571,83.0,2020-06-11,left_only
67572,83.0,2020-06-12,left_only
67573,83.0,2020-06-13,left_only
67574,83.0,2020-06-14,left_only
67575,83.0,2020-06-15,left_only
67576,83.0,2020-06-16,left_only
67577,83.0,2020-06-17,left_only
67578,83.0,2020-06-18,left_only
67579,83.0,2020-06-19,left_only
67580,83.0,2020-06-20,left_only
67581,83.0,2020-06-21,left_only
67582,83.0,2020-06-22,left_only
67583,83.0,2020-06-23,left_only
67584,83.0,2020-06-24,left_only
67585,83.0,2020-06-25,left_only
67586,83.0,2020-06-26,left_only
67587,83.0,2020-06-27,left_only
67588,83.0,2020-06-28,left_only
67589,83.0,2020-06-29,left_only
67590,83.0,2020-06-30,left_only
67591,83.0,2020-07-01,left_only
67592,83.0,2020-07-02,left_only
67593,83.0,2020-07-03,left_only
67594,83.0,2020-07-04,left_only
67595,83.0,2020-07-05,left_only
67596,83.0,2020-07-06,left_only
67597,83.0,2020-07-07,left_only
67598,83.0,2020-07-08,left_only
67599,83.0,2020-07-09,left_only
67600,83.0,2020-07-10,left_only
67601,83.0,2020-07-11,left_only
67602,83.0,2020-07-12,left_only
67603,83.0,2020-07-13,left_only
67604,83.0,2020-07-14,left_only
67605,83.0,2020-07-15,left_only
67606,83.0,2020-07-16,left_only
67607,83.0,2020-07-17,left_only
67608,83.0,2020-07-18,left_only
67609,83.0,2020-07-19,left_only
67610,83.0,2020-07-20,left_only
67611,83.0,2020-07-21,left_only
67612,83.0,2020-07-22,left_only
67613,83.0,2020-07-23,left_only
67614,83.0,2020-07-24,left_only
67615,83.0,2020-07-25,left_only
67616,83.0,2020-07-26,left_only
67617,83.0,2020-07-27,left_only
67618,83.0,2020-07-28,left_only
67619,83.0,2020-07-29,left_only
67620,83.0,2020-07-30,left_only
67621,83.0,2020-07-31,left_only
67622,83.0,2020-08-01,left_only
67623,83.0,2020-08-02,left_only
67624,83.0,2020-08-03,left_only
67625,83.0,2020-08-04,left_only
67626,83.0,2020-08-05,left_only
67627,83.0,2020-08-06,left_only
67628,83.0,2020-08-07,left_only
67629,83.0,2020-08-08,left_only
67630,83.0,2020-08-09,left_only
67631,83.0,2020-08-10,left_only
67632,83.0,2020-08-11,left_only
67633,83.0,2020-08-12,left_only
67634,83.0,2020-08-13,left_only
67635,83.0,2020-08-14,left_only
67636,83.0,2020-08-15,left_only
67637,83.0,2020-08-16,left_only
67638,83.0,2020-08-17,left_only
67639,83.0,2020-08-18,left_only
67640,83.0,2020-08-19,left_only
67641,83.0,2020-08-20,left_only
67642,83.0,2020-08-21,left_only
67643,83.0,2020-08-22,left_only
67644,83.0,2020-08-23,left_only
67645,83.0,2020-08-24,left_only
67646,83.0,2020-08-25,left_only
67647,83.0,2020-08-26,left_only
67648,83.0,2020-08-27,left_only
67649,83.0,2020-08-28,left_only
67650,83.0,2020-08-29,left_only
67651,83.0,2020-08-30,left_only
67652,83.0,2020-08-31,left_only
67653,83.0,2020-09-01,left_only
67654,83.0,2020-09-02,left_only
67655,83.0,2020-09-03,left_only
67656,83.0,2020-09-04,left_only
67657,83.0,2020-09-05,left_only
67658,83.0,2020-09-06,left_only
67659,83.0,2020-09-07,left_only
67660,83.0,2020-09-08,left_only
67661,83.0,2020-09-09,left_only
67662,83.0,2020-09-10,left_only
67663,83.0,2020-09-11,left_only
67664,83.0,2020-09-12,left_only
67665,83.0,2020-09-13,left_only
67666,83.0,2020-09-14,left_only
67667,83.0,2020-09-15,left_only
67668,83.0,2020-09-16,left_only
67669,83.0,2020-09-17,left_only
67670,83.0,2020-09-18,left_only
67671,83.0,2020-09-19,left_only
67672,83.0,2020-09-20,left_only
67673,83.0,2020-09-21,left_only
67674,83.0,2020-09-22,left_only
67675,83.0,2020-09-23,left_only
67676,83.0,2020-09-24,left_only
67677,83.0,2020-09-25,left_only
67678,83.0,2020-09-26,left_only
67679,83.0,2020-09-27,left_only
67680,83.0,2020-09-28,left_only
67681,83.0,2020-09-29,left_only
67682,83.0,2020-09-30,left_only
67683,83.0,2020-10-01,left_only
67684,83.0,2020-10-02,left_only
67685,83.0,2020-10-03,left_only
67686,83.0,2020-10-04,left_only
67687,83.0,2020-10-05,left_only
67688,83.0,2020-10-06,left_only
67689,83.0,2020-10-07,left_only
67690,83.0,2020-10-08,left_only
67691,83.0,2020-10-09,left_only
67692,83.0,2020-10-10,left_only
67693,83.0,2020-10-11,left_only
67694,83.0,2020-10-12,left_only
67695,83.0,2020-10-13,left_only
67696,83.0,2020-10-14,left_only
67697,83.0,2020-10-15,left_only
67698,83.0,2020-10-16,left_only
67699,83.0,2020-10-17,left_only
67700,83.0,2020-10-18,left_only
67701,83.0,2020-10-19,left_only
67702,83.0,2020-10-20,left_only
67703,83.0,2020-10-21,left_only
67704,83.0,2020-10-22,left_only
67705,83.0,2020-10-23,left_only
67706,83.0,2020-10-24,left_only
67707,83.0,2020-10-25,left_only
67708,83.0,2020-10-26,left_only
67709,83.0,2020-10-27,left_only
67710,83.0,2020-10-28,left_only
67711,83.0,2020-10-29,left_only
67712,83.0,2020-10-30,left_only
67713,83.0,2020-10-31,left_only
67714,83.0,2020-11-01,left_only
67715,83.0,2020-11-02,left_only
67716,83.0,2020-11-03,left_only
67717,83.0,2020-11-04,left_only
67718,83.0,2020-11-05,left_only
67719,83.0,2020-11-06,left_only
67720,83.0,2020-11-07,left_only
67721,83.0,2020-11-08,left_only
67722,83.0,2020-11-09,left_only
67723,83.0,2020-11-10,left_only
67724,83.0,2020-11-11,left_only
67725,83.0,2020-11-12,left_only
67726,83.0,2020-11-13,left_only
67727,83.0,2020-11-14,left_only
67728,83.0,2020-11-15,left_only
67729,83.0,2020-11-16,left_only
67730,83.0,2020-11-17,left_only
67731,83.0,2020-11-18,left_only
67732,83.0,2020-11-19,left_only
67733,83.0,2020-11-20,left_only
67734,83.0,2020-11-21,left_only
67735,83.0,2020-11-22,left_only
67736,83.0,2020-11-23,left_only
67737,83.0,2020-11-24,left_only
67738,83.0,2020-11-25,left_only
67739,83.0,2020-11-26,left_only
67740,83.0,2020-11-27,left_only
67741,83.0,2020-11-28,left_only
67742,83.0,2020-11-29,left_only
67743,83.0,2020-11-30,left_only
67744,83.0,2020-12-01,left_only
67745,83.0,2020-12-02,left_only
67746,83.0,2020-12-03,left_only
67747,83.0,2020-12-04,left_only
67748,83.0,2020-12-05,left_only
67749,83.0,2020-12-06,left_only
67750,83.0,2020-12-07,left_only
67751,83.0,2020-12-08,left_only
67752,83.0,2020-12-09,left_only
67753,83.0,2020-12-10,left_only
67754,83.0,2020-12-11,left_only
67755,83.0,2020-12-12,left_only
67756,83.0,2020-12-13,left_only
67757,83.0,2020-12-14,left_only
67758,83.0,2020-12-15,left_only
67759,83.0,2020-12-16,left_only
67760,83.0,2020-12-17,left_only
67761,83.0,2020-12-18,left_only
67762,83.0,2020-12-19,left_only
67763,83.0,2020-12-20,left_only
67764,83.0,2020-12-21,left_only
67765,83.0,2020-12-22,left_only
67766,83.0,2020-12-23,left_only
67767,83.0,2020-12-24,left_only
67768,83.0,2020-12-25,left_only
67769,83.0,2020-12-26,left_only
67770,83.0,2020-12-27,left_only
67771,83.0,2020-12-28,left_only
67772,83.0,2020-12-29,left_only
67773,83.0,2020-12-30,left_only
67774,83.0,2020-12-31,left_only
67775,83.0,2021-01-01,left_only
67776,83.0,2021-01-02,left_only
67777,83.0,2021-01-03,left_only
67778,83.0,2021-01-04,left_only
67779,83.0,2021-01-05,left_only
67780,83.0,2021-01-06,left_only
67781,83.0,2021-01-07,left_only
67782,83.0,2021-01-08,left_only
67783,83.0,2021-01-09,left_only
67784,83.0,2021-01-10,left_only
67785,83.0,2021-01-11,left_only
67786,83.0,2021-01-12,left_only
67787,83.0,2021-01-13,left_only
67788,83.0,2021-01-14,left_only
67789,83.0,2021-01-15,left_only
67790,83.0,2021-01-16,left_only
67791,83.0,2021-01-17,left_only
67792,83.0,2021-01-18,left_only
67793,83.0,2021-01-19,left_only
67794,83.0,2021-01-20,left_only
67795,83.0,2021-01-21,left_only
67796,83.0,2021-01-22,left_only
67797,83.0,2021-01-23,left_only
67798,83.0,2021-01-24,left_only
67799,83.0,2021-01-25,left_only
67800,83.0,2021-01-26,left_only
67801,83.0,2021-01-27,left_only
67802,83.0,2021-01-28,left_only
67803,83.0,2021-01-29,left_only
67804,83.0,2021-01-30,left_only
67805,83.0,2021-01-31,left_only
67806,83.0,2021-02-01,left_only
67807,83.0,2021-02-02,left_only
67808,83.0,2021-02-03,left_only
67809,83.0,2021-02-04,left_only
67810,83.0,2021-02-05,left_only
67811,83.0,2021-02-06,left_only
67812,83.0,2021-02-07,left_only
67813,83.0,2021-02-08,left_only
67814,83.0,2021-02-09,left_only
67815,83.0,2021-02-10,left_only
67816,83.0,2021-02-11,left_only
67817,83.0,2021-02-12,left_only
67818,83.0,2021-02-13,left_only
67819,83.0,2021-02-14,left_only
67820,83.0,2021-02-15,left_only
67821,83.0,2021-02-16,left_only
67822,83.0,2021-02-17,left_only
67823,83.0,2021-02-18,left_only
67824,83.0,2021-02-19,left_only
67825,83.0,2021-02-20,left_only
67826,83.0,2021-02-21,left_only
67827,83.0,2021-02-22,left_only
67828,83.0,2021-02-23,left_only
67829,83.0,2021-02-24,left_only
67830,83.0,2021-02-25,left_only
67831,83.0,2021-02-26,left_only
67832,83.0,2021-02-27,left_only
67833,83.0,2021-02-28,left_only
67834,83.0,2021-03-01,left_only
67835,83.0,2021-03-02,left_only
67836,83.0,2021-03-03,left_only
67837,83.0,2021-03-04,left_only
67838,83.0,2021-03-05,left_only
67839,83.0,2021-03-06,left_only
67840,83.0,2021-03-07,left_only
67841,83.0,2021-03-08,left_only
67842,83.0,2021-03-09,left_only
67843,83.0,2021-03-10,left_only
67844,83.0,2021-03-11,left_only
67845,83.0,2021-03-12,left_only
67846,83.0,2021-03-13,left_only
67847,83.0,2021-03-14,left_only
67848,83.0,2021-03-15,left_only
67849,83.0,2021-03-16,left_only
67850,83.0,2021-03-17,left_only
67851,83.0,2021-03-18,left_only
67852,83.0,2021-03-19,left_only
67853,83.0,2021-03-20,left_only
67854,83.0,2021-03-21,left_only
67855,83.0,2021-03-22,left_only
67856,83.0,2021-03-23,left_only
67857,83.0,2021-03-24,left_only
67858,83.0,2021-03-25,left_only
67859,83.0,2021-03-26,left_only
67860,83.0,2021-03-27,left_only
67861,83.0,2021-03-28,left_only
67862,83.0,2021-03-29,left_only
67863,83.0,2021-03-30,left_only
67864,83.0,2021-03-31,left_only
67865,83.0,2021-04-01,left_only
67866,83.0,2021-04-02,left_only
67867,83.0,2021-04-03,left_only
67868,83.0,2021-04-04,left_only
67869,83.0,2021-04-05,left_only
67870,83.0,2021-04-06,left_only
67871,83.0,2021-04-07,left_only
67872,83.0,2021-04-08,left_only
67873,83.0,2021-04-09,left_only
67874,83.0,2021-04-10,left_only
67875,83.0,2021-04-11,left_only
67876,83.0,2021-04-12,left_only
67877,83.0,2021-04-13,left_only
67878,83.0,2021-04-14,left_only
67879,83.0,2021-04-15,left_only
67880,83.0,2021-04-16,left_only
67881,83.0,2021-04-17,left_only
67882,83.0,2021-04-18,left_only
67883,83.0,2021-04-19,left_only
67884,83.0,2021-04-20,left_only
67885,83.0,2021-04-21,left_only
67886,83.0,2021-04-22,left_only
67887,83.0,2021-04-23,left_only
67888,83.0,2021-04-24,left_only
67889,83.0,2021-04-25,left_only
67890,83.0,2021-04-26,left_only
67891,83.0,2021-04-27,left_only
67892,83.0,2021-04-28,left_only
67893,83.0,2021-04-29,left_only
67894,83.0,2021-04-30,left_only
67895,83.0,2021-05-01,left_only
67896,83.0,2021-05-02,left_only
67897,83.0,2021-05-03,left_only
67898,83.0,2021-05-04,left_only
67899,83.0,2021-05-05,left_only
67900,83.0,2021-05-06,left_only
67901,83.0,2021-05-07,left_only
67902,83.0,2021-05-08,left_only
67903,83.0,2021-05-09,left_only
67904,83.0,2021-05-10,left_only
67905,83.0,2021-05-11,left_only
67906,83.0,2021-05-12,left_only
67907,83.0,2021-05-13,left_only
67908,83.0,2021-05-14,left_only
67909,83.0,2021-05-15,left_only
67910,83.0,2021-05-16,left_only
67911,83.0,2021-05-17,left_only
67912,83.0,2021-05-18,left_only
67913,83.0,2021-05-19,left_only
67914,83.0,2021-05-20,left_only
67915,83.0,2021-05-21,left_only
67916,83.0,2021-05-22,left_only
67917,83.0,2021-05-23,left_only
67918,83.0,2021-05-24,left_only
67919,83.0,2021-05-25,both
67920,83.0,2021-05-26,both
67921,83.0,2021-05-27,both
67922,83.0,2021-05-28,left_only
67923,83.0,2021-05-29,left_only
67924,83.0,2021-05-30,left_only
67925,83.0,2021-05-31,left_only
67926,83.0,2021-06-01,left_only
67927,83.0,2021-06-02,left_only
67928,83.0,2021-06-03,left_only
67929,83.0,2021-06-04,left_only
67930,83.0,2021-06-05,left_only
67931,83.0,2021-06-06,left_only
67932,83.0,2021-06-07,left_only
67933,83.0,2021-06-08,left_only
67934,83.0,2021-06-09,left_only
67935,83.0,2021-06-10,left_only
67936,83.0,2021-06-11,left_only
67937,83.0,2021-06-12,left_only
67938,83.0,2021-06-13,left_only
67939,83.0,2021-06-14,left_only
67940,83.0,2021-06-15,left_only
67941,83.0,2021-06-16,left_only
67942,83.0,2021-06-17,left_only
67943,83.0,2021-06-18,left_only
67944,83.0,2021-06-19,left_only
67945,83.0,2021-06-20,left_only
67946,83.0,2021-06-21,left_only
67947,83.0,2021-06-22,left_only
67948,83.0,2021-06-23,left_only
67949,83.0,2021-06-24,left_only
67950,83.0,2021-06-25,left_only
67951,83.0,2021-06-26,left_only
67952,83.0,2021-06-27,left_only
67953,83.0,2021-06-28,left_only
67954,83.0,2021-06-29,left_only
