MEASURED_IN_DATE,P_ZAB,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2021-08-21,-0.0008330644134435,97,111.55,112.7,112.7,112.7,112.7,112.7
2021-08-22,0.0,97,112.7,112.7,112.7,112.7,112.7,112.7
2021-08-23,-0.0027430877296104,97,112.7,112.7,112.7,112.7,112.7,112.7
2021-08-24,0.0,97,112.7,112.7,112.7,112.7,112.7,88.2
2021-08-25,0.0006380341125464,97,112.7,112.7,112.7,112.7,88.2,88.2
2021-08-26,0.0003197877680665,97,112.7,112.7,112.7,88.2,88.2,87.3
2021-08-27,0.0025531497397408,97,112.7,112.7,88.2,88.2,87.3,87.3
2021-08-28,0.0,97,112.7,88.2,88.2,87.3,87.3,87.3
2021-08-29,0.0223085655369166,97,88.2,88.2,87.3,87.3,87.3,87.3
2021-08-30,0.0,97,88.2,87.3,87.3,87.3,87.3,87.3
2021-08-31,0.0,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-01,-0.1030181392432907,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-02,-0.0003197877680665,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-03,0.001792335834605,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-04,0.0,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-05,-0.0223085655369166,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-06,0.0987856385950931,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-07,0.0,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-08,0.1026980927761309,97,87.3,87.3,87.3,87.3,87.3,87.3
2021-09-09,-0.000729542360605,97,87.3,87.3,87.3,87.3,87.3,106.7
2021-09-10,-0.001792335834605,97,87.3,87.3,87.3,87.3,106.7,106.7
2021-09-11,0.0,97,87.3,87.3,87.3,106.7,106.7,106.7
2021-09-12,0.0,97,87.3,87.3,106.7,106.7,106.7,106.7
2021-09-13,-0.0987856385950931,97,87.3,106.7,106.7,106.7,106.7,106.7
2021-09-14,0.0,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-15,-0.1123783936352316,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-16,0.000729542360605,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-17,0.1092626308787134,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-18,0.0,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-19,0.0,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-20,0.0,97,106.7,106.7,106.7,106.7,106.7,106.7
2021-09-21,0.006146615876283,97,106.7,106.7,106.7,106.7,106.7,113.49
2021-09-22,0.1123783936352316,97,106.7,106.7,106.7,106.7,113.49,111.55
2021-09-23,0.0,97,106.7,106.7,106.7,113.49,111.55,111.55
2021-09-24,-0.1092626308787134,97,106.7,106.7,113.49,111.55,111.55,111.55
2021-09-25,0.0,97,106.7,113.49,111.55,111.55,111.55,111.55
2021-09-26,-0.1118013013581493,97,113.49,111.55,111.55,111.55,111.55,111.55
2021-09-27,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-09-28,-0.006146615876283,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-09-29,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-09-30,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-01,0.0032597637015143,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-02,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-03,0.1118013013581493,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-04,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-05,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-06,0.0019749737581493,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-07,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-08,-0.0032597637015143,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-09,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-10,-0.0059537866535879,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-11,0.0,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-12,0.1297088538505844,97,111.55,111.55,111.55,111.55,111.55,111.55
2021-10-13,-0.1332059822177127,97,111.55,111.55,111.55,111.55,111.55,95.06
2021-10-14,0.0,97,111.55,111.55,111.55,111.55,95.06,95.06
2021-10-15,0.0,97,111.55,111.55,111.55,95.06,95.06,95.06
2021-10-16,0.0,97,111.55,111.55,95.06,95.06,95.06,95.06
2021-10-17,0.0059537866535879,97,111.55,95.06,95.06,95.06,95.06,95.06
2020-11-27,-7.106710338766753e-06,100,117.8,121.52,121.52,168.56,166.6,166.6
2020-11-28,0.0,100,121.52,121.52,168.56,166.6,166.6,167.57999999999998
2020-11-29,6.204410519738968e-06,100,121.52,168.56,166.6,166.6,167.57999999999998,167.57999999999998
2020-11-30,-3.5106627800929324e-06,100,168.56,166.6,166.6,167.57999999999998,167.57999999999998,167.57999999999998
2020-12-01,2.0898837993499345e-08,100,166.6,166.6,167.57999999999998,167.57999999999998,167.57999999999998,164.9
2020-12-02,-5.283617920959216e-07,100,166.6,167.57999999999998,167.57999999999998,167.57999999999998,164.9,164.9
2020-12-03,1.8575575428947388e-06,100,167.57999999999998,167.57999999999998,167.57999999999998,164.9,164.9,165.87
2020-12-04,1.0151607343078517e-06,100,167.57999999999998,167.57999999999998,164.9,164.9,165.87,164.16
2020-12-05,0.0,100,167.57999999999998,164.9,164.9,165.87,164.16,165.12
2020-12-06,-2.146275983050394e-07,100,164.9,164.9,165.87,164.16,165.12,165.12
2020-12-07,6.186083411074961e-07,100,164.9,165.87,164.16,165.12,165.12,165.12
2020-12-08,-4.247258622580574e-08,100,165.87,164.16,165.12,165.12,165.12,166.84
2020-12-09,-1.0336573985081363e-06,100,164.16,165.12,165.12,165.12,166.84,164.9
2020-12-10,0.0,100,165.12,165.12,165.12,166.84,164.9,164.9
2020-12-11,-2.1372321856727442e-08,100,165.12,165.12,166.84,164.9,164.9,167.81
2020-12-12,0.0,100,165.12,166.84,164.9,164.9,167.81,167.81
2020-12-13,2.146275983050394e-07,100,166.84,164.9,164.9,167.81,167.81,164.9
2020-12-14,-8.210850053202989e-07,100,164.9,164.9,167.81,167.81,164.9,164.9
2020-12-15,2.15737482323064e-08,100,164.9,167.81,167.81,164.9,164.9,162.96
2020-12-16,1.562019190604058e-06,100,167.81,167.81,164.9,164.9,162.96,161.99
2020-12-17,0.0,100,167.81,164.9,164.9,162.96,161.99,161.99
2020-12-18,0.0,100,164.9,164.9,162.96,161.99,161.99,162.96
2020-12-19,0.0,100,164.9,162.96,161.99,161.99,162.96,162.96
2020-12-20,-2.7590606344052304e-07,100,162.96,161.99,161.99,162.96,162.96,167.57999999999998
2020-12-21,8.210850053202989e-07,100,161.99,161.99,162.96,162.96,167.57999999999998,161.7
2020-12-22,0.0,100,161.99,162.96,162.96,167.57999999999998,161.7,161.7
2020-12-23,-1.7480532028546492e-06,100,162.96,162.96,167.57999999999998,161.7,161.7,164.64
2020-12-24,0.0,100,162.96,167.57999999999998,161.7,161.7,164.64,166.6
2020-12-25,0.0,100,167.57999999999998,161.7,161.7,164.64,166.6,164.64
2020-12-26,0.0,100,161.7,161.7,164.64,166.6,164.64,159.74
2020-12-27,2.7590606344052304e-07,100,161.7,164.64,166.6,164.64,159.74,159.74
2020-12-28,0.0,100,164.64,166.6,164.64,159.74,159.74,159.74
2020-12-29,0.0,100,166.6,164.64,159.74,159.74,159.74,162.68
2020-12-30,1.7480532028546492e-06,100,164.64,159.74,159.74,159.74,162.68,162.68
2020-12-31,0.0,100,159.74,159.74,159.74,162.68,162.68,165.62
2021-01-01,0.0,100,159.74,159.74,162.68,162.68,165.62,158.76
2021-01-02,0.0,100,159.74,162.68,162.68,165.62,158.76,162.68
2021-01-03,2.5831248529062372e-08,100,162.68,162.68,165.62,158.76,162.68,161.99
2021-01-04,-1.5964761894138313e-06,100,162.68,165.62,158.76,162.68,161.99,166.84
2021-01-05,0.0,100,165.62,158.76,162.68,161.99,166.84,166.84
2021-01-06,4.109645440619759e-08,100,158.76,162.68,161.99,166.84,166.84,165.12
2021-01-07,0.0,100,162.68,161.99,166.84,166.84,165.12,163.2
2021-01-08,-1.3691892619682733e-08,100,161.99,166.84,166.84,165.12,163.2,161.28
2021-01-09,-1.1181822707206912e-06,100,166.84,166.84,165.12,163.2,161.28,161.28
2021-01-10,-2.5831248529062372e-08,100,166.84,165.12,163.2,161.28,161.28,164.16
2021-01-11,1.5964761894138313e-06,100,165.12,163.2,161.28,161.28,164.16,164.16
2021-01-12,0.0,100,163.2,161.28,161.28,164.16,164.16,164.16
2021-01-13,-4.109645440619759e-08,100,161.28,161.28,164.16,164.16,164.16,162.23999999999998
2021-01-14,0.0,100,161.28,164.16,164.16,164.16,162.23999999999998,164.16
2021-01-15,-5.627728600909876e-07,100,164.16,164.16,164.16,162.23999999999998,164.16,162.23999999999998
2021-01-16,1.1181822707206912e-06,100,164.16,164.16,162.23999999999998,164.16,162.23999999999998,160.32
2021-01-17,-2.913563490469784e-08,100,164.16,162.23999999999998,164.16,162.23999999999998,160.32,161.99
2021-01-18,0.0,100,162.23999999999998,164.16,162.23999999999998,160.32,161.99,160.04999999999998
2021-01-19,-8.882251650854656e-07,100,164.16,162.23999999999998,160.32,161.99,160.04999999999998,163.93
2021-01-20,0.0,100,162.23999999999998,160.32,161.99,160.04999999999998,163.93,162.96
2021-01-21,0.0,100,160.32,161.99,160.04999999999998,163.93,162.96,166.84
2021-01-22,2.741870484546105e-07,100,161.99,160.04999999999998,163.93,162.96,166.84,161.99
2021-01-23,0.0,100,160.04999999999998,163.93,162.96,166.84,161.99,163.93
2021-01-24,2.913563490469784e-08,100,163.93,162.96,166.84,161.99,163.93,162.96
2021-01-25,0.0,100,162.96,166.84,161.99,163.93,162.96,163.93
2021-01-26,8.882251650854656e-07,100,166.84,161.99,163.93,162.96,163.93,166.84
2021-01-27,0.0,100,161.99,163.93,162.96,163.93,166.84,164.9
2021-01-28,0.0,100,163.93,162.96,163.93,166.84,164.9,161.99
2021-01-29,-1.5710061279650136e-07,100,162.96,163.93,166.84,164.9,161.99,163.93
2021-01-30,0.0,100,163.93,166.84,164.9,161.99,163.93,161.99
2021-01-31,0.0,100,166.84,164.9,161.99,163.93,161.99,161.01999999999998
2021-02-01,-7.818965946371215e-07,100,164.9,161.99,163.93,161.99,161.01999999999998,164.9
2021-02-02,0.0,100,161.99,163.93,161.99,161.01999999999998,164.9,165.87
2021-02-03,3.167328360698107e-08,100,163.93,161.99,161.01999999999998,164.9,165.87,161.28
2021-02-04,0.0,100,161.99,161.01999999999998,164.9,165.87,161.28,162.23999999999998
2021-02-05,1.699349756134616e-06,100,161.01999999999998,164.9,165.87,161.28,162.23999999999998,162.23999999999998
2021-02-06,0.0,100,164.9,165.87,161.28,162.23999999999998,162.23999999999998,158.4
2021-02-07,0.0,100,165.87,161.28,162.23999999999998,162.23999999999998,158.4,163.2
2021-02-08,-1.4230434355888557e-06,100,161.28,162.23999999999998,162.23999999999998,158.4,163.2,164.16
2021-02-09,-6.60680988362472e-07,100,162.23999999999998,162.23999999999998,158.4,163.2,164.16,162.23999999999998
2021-02-10,-3.167328360698107e-08,100,162.23999999999998,158.4,163.2,164.16,162.23999999999998,161.28
2021-02-11,0.0,100,158.4,163.2,164.16,162.23999999999998,161.28,158.4
2021-02-12,-1.2399714390820549e-06,100,163.2,164.16,162.23999999999998,161.28,158.4,161.28
2021-02-13,0.0,100,164.16,162.23999999999998,161.28,158.4,161.28,166.07999999999998
2021-02-14,0.0,100,162.23999999999998,161.28,158.4,161.28,166.07999999999998,160.32
2021-02-15,2.204940030225977e-06,100,161.28,158.4,161.28,166.07999999999998,160.32,164.16
2021-02-16,6.60680988362472e-07,100,158.4,161.28,166.07999999999998,160.32,164.16,166.07999999999998
2021-02-17,-1.715411971803249e-06,100,161.28,166.07999999999998,160.32,164.16,166.07999999999998,166.07999999999998
2021-02-18,0.0,100,166.07999999999998,160.32,164.16,166.07999999999998,166.07999999999998,164.16
2021-02-19,6.973454611536312e-07,100,160.32,164.16,166.07999999999998,166.07999999999998,164.16,162.23999999999998
2021-02-20,1.71979542551437e-07,100,164.16,166.07999999999998,166.07999999999998,164.16,162.23999999999998,160.32
2021-02-21,0.0,100,166.07999999999998,166.07999999999998,164.16,162.23999999999998,160.32,158.4
2021-02-22,0.0,100,166.07999999999998,164.16,162.23999999999998,160.32,158.4,158.4
2021-02-23,0.0,100,164.16,162.23999999999998,160.32,158.4,158.4,161.28
2021-02-24,1.1966585973244293e-06,100,162.23999999999998,160.32,158.4,158.4,161.28,156.48
2021-02-25,-3.858397646938627e-07,100,160.32,158.4,158.4,161.28,156.48,162.96
2021-02-26,-6.973454611536312e-07,100,158.4,158.4,161.28,156.48,162.96,162.96
2021-02-27,-1.71979542551437e-07,100,158.4,161.28,156.48,162.96,162.96,159.07999999999998
2021-02-28,0.0,100,161.28,156.48,162.96,162.96,159.07999999999998,158.11
2021-03-01,-5.336825285584545e-07,100,156.48,162.96,162.96,159.07999999999998,158.11,160.04999999999998
2021-03-02,0.0,100,162.96,162.96,159.07999999999998,158.11,160.04999999999998,160.04999999999998
2021-03-03,1.580495198050258e-07,100,162.96,159.07999999999998,158.11,160.04999999999998,160.04999999999998,163.93
2021-03-04,3.858397646938627e-07,100,159.07999999999998,158.11,160.04999999999998,160.04999999999998,163.93,159.07999999999998
2021-03-05,-5.485719675180079e-07,100,158.11,160.04999999999998,160.04999999999998,163.93,159.07999999999998,161.01999999999998
2021-03-06,0.0,100,160.04999999999998,160.04999999999998,163.93,159.07999999999998,161.01999999999998,159.07999999999998
2021-03-07,0.0,100,160.04999999999998,163.93,159.07999999999998,161.01999999999998,159.07999999999998,158.11
2021-03-08,4.256995000673225e-06,100,163.93,159.07999999999998,161.01999999999998,159.07999999999998,158.11,155.79999999999998
2021-03-09,0.0,100,159.07999999999998,161.01999999999998,159.07999999999998,158.11,155.79999999999998,151.04999999999998
2021-03-10,3.60703854673794e-07,100,161.01999999999998,159.07999999999998,158.11,155.79999999999998,151.04999999999998,152.0
2021-03-11,-3.871143027078805e-06,100,159.07999999999998,158.11,155.79999999999998,151.04999999999998,152.0,151.68
2021-03-12,3.6285849552841764e-07,100,158.11,155.79999999999998,151.04999999999998,152.0,151.68,151.68
2021-03-13,0.0,100,155.79999999999998,151.04999999999998,152.0,151.68,151.68,151.68
2021-03-14,-7.532806667320813e-07,100,151.04999999999998,152.0,151.68,151.68,151.68,151.68
2021-03-15,-3.761419999137594e-06,100,152.0,151.68,151.68,151.68,151.68,154.23
2021-03-16,0.0,100,151.68,151.68,151.68,151.68,154.23,153.26
2021-03-17,0.0,100,151.68,151.68,151.68,154.23,153.26,153.26
2021-03-18,3.871143027078805e-06,100,151.68,151.68,154.23,153.26,153.26,154.23
2021-03-19,3.451709621515864e-06,100,151.68,154.23,153.26,153.26,154.23,148.41
2021-03-20,0.0,100,154.23,153.26,153.26,154.23,148.41,148.41
2021-03-21,7.532806667320813e-07,100,153.26,153.26,154.23,148.41,148.41,144.53
2021-03-22,3.810752702282373e-08,100,153.26,154.23,148.41,148.41,144.53,150.35
2021-03-23,0.0,100,154.23,148.41,148.41,144.53,150.35,150.35
2021-03-24,6.831067432266913e-07,100,148.41,148.41,144.53,150.35,150.35,148.41
2021-03-25,0.0,100,148.41,144.53,150.35,150.35,148.41,148.41
2021-03-26,-8.00580195742251e-06,100,144.53,150.35,150.35,148.41,148.41,147.44
2021-03-27,-1.04640036811543e-05,100,150.35,150.35,148.41,148.41,147.44,146.47
2021-03-28,-8.441479038223676e-06,100,150.35,148.41,148.41,147.44,146.47,143.56
2021-03-29,4.854521832298175e-06,100,148.41,148.41,147.44,146.47,143.56,148.41
2021-03-30,-1.1876219068729377e-06,100,148.41,147.44,146.47,143.56,148.41,148.41
2021-03-31,-1.814606764849458e-06,100,147.44,146.47,143.56,148.41,148.41,148.96
2021-04-01,-2.938466847624e-08,100,146.47,143.56,148.41,148.41,148.96,150.92
2021-04-02,4.739805807896236e-06,100,143.56,148.41,148.41,148.96,150.92,150.92
2021-04-03,7.584402725524519e-06,100,148.41,148.41,148.96,150.92,150.92,147.0
2021-04-04,8.503946285765007e-06,100,148.41,148.96,150.92,150.92,147.0,146.02
2021-04-05,-1.919962124508068e-06,100,148.96,150.92,150.92,147.0,146.02,146.02
2021-04-06,-1.715734699148097e-06,100,150.92,150.92,147.0,146.02,146.02,143.07999999999998
2021-04-07,4.064166232220501e-06,100,150.92,147.0,146.02,146.02,143.07999999999998,144.06
2021-04-08,5.827268302338595e-07,100,147.0,146.02,146.02,143.07999999999998,144.06,143.07999999999998
2021-04-09,-5.7931360153418174e-08,100,146.02,146.02,143.07999999999998,144.06,143.07999999999998,144.06
2021-04-10,2.2520517528268336e-05,100,146.02,143.07999999999998,144.06,143.07999999999998,144.06,143.07999999999998
2021-04-11,-5.874692554086458e-07,100,143.07999999999998,144.06,143.07999999999998,144.06,143.07999999999998,142.1
2021-04-12,-1.8781713303994696e-05,100,144.06,143.07999999999998,144.06,143.07999999999998,142.1,140.65
2021-04-13,3.809211237437715e-06,100,143.07999999999998,144.06,143.07999999999998,142.1,140.65,143.56
2021-04-14,-2.356604863029688e-06,100,144.06,143.07999999999998,142.1,140.65,143.56,142.07999999999998
2021-04-15,-5.273428582142081e-07,100,143.07999999999998,142.1,140.65,143.56,142.07999999999998,140.16
2021-04-16,5.7931360153418174e-08,100,142.1,140.65,143.56,142.07999999999998,140.16,140.16
2021-04-17,-2.050742445230957e-05,100,140.65,143.56,142.07999999999998,140.16,140.16,136.32
2021-04-18,5.515205017680991e-07,100,143.56,142.07999999999998,140.16,140.16,136.32,134.4
2021-04-19,1.5820635102303804e-05,100,142.07999999999998,140.16,140.16,136.32,134.4,136.32
2021-04-20,1.0271591911581446e-05,100,140.16,140.16,136.32,134.4,136.32,134.4
2021-04-21,-2.395987313552617e-07,100,140.16,136.32,134.4,136.32,134.4,129.6
2021-04-22,-4.570171735496231e-08,100,136.32,134.4,136.32,134.4,129.6,131.51999999999998
2021-04-23,1.6732975783306792e-06,100,134.4,136.32,134.4,129.6,131.51999999999998,134.4
2021-04-24,8.852712800044849e-07,100,136.32,134.4,129.6,131.51999999999998,134.4,132.48
2021-04-25,1.7627742771031407e-06,100,134.4,129.6,131.51999999999998,134.4,132.48,135.36
2021-04-26,1.1524531512430158e-07,100,129.6,131.51999999999998,134.4,132.48,135.36,127.68
2021-04-27,-1.1948513734927337e-05,100,131.51999999999998,134.4,132.48,135.36,127.68,133.44
2021-04-28,4.031430020090543e-06,100,134.4,132.48,135.36,127.68,133.44,130.56
2021-04-29,5.125875585099138e-08,100,132.48,135.36,127.68,133.44,130.56,126.72
2021-04-30,-3.897487698023561e-06,100,135.36,127.68,133.44,130.56,126.72,132.48
2021-05-01,4.8993988588375024e-08,100,127.68,133.44,130.56,126.72,132.48,127.68
2021-05-02,-1.8062184054534749e-06,100,133.44,130.56,126.72,132.48,127.68,128.64
2021-05-03,-7.180118677396764e-08,100,130.56,126.72,132.48,127.68,128.64,127.68
2021-05-04,-3.801162128613811e-06,100,126.72,132.48,127.68,128.64,127.68,129.98
2021-05-05,-4.367892636303328e-06,100,132.48,127.68,128.64,127.68,129.98,129.98
2021-05-06,-1.2118993253373844e-08,100,127.68,128.64,127.68,129.98,129.98,128.04
2021-05-07,5.446491912863838e-06,100,128.64,127.68,129.98,129.98,128.04,126.72
2021-05-08,-6.77573889218408e-08,100,127.68,129.98,129.98,128.04,126.72,125.76
2021-05-09,-1.0681700601811173e-07,100,129.98,129.98,128.04,126.72,125.76,131.92
2021-05-10,9.662066281834749e-06,100,129.98,128.04,126.72,125.76,131.92,118.34
2021-05-11,-2.0884057501280303e-05,100,128.04,126.72,125.76,131.92,118.34,122.22
2021-05-12,1.3084404634711166e-05,100,126.72,125.76,131.92,118.34,122.22,118.34
2021-05-13,-1.307689161866854e-05,100,125.76,131.92,118.34,122.22,118.34,121.25
2021-05-14,-3.1146679959626056e-06,100,131.92,118.34,122.22,118.34,121.25,120.0
2021-05-15,0.0,100,118.34,122.22,118.34,121.25,120.0,120.0
2021-05-16,1.742308343100074e-05,100,122.22,118.34,121.25,120.0,120.0,119.04
2021-05-17,-9.712633947833726e-06,100,118.34,121.25,120.0,120.0,119.04,115.43
2021-05-18,2.545628682182333e-05,100,121.25,120.0,120.0,119.04,115.43,115.43
2021-05-19,-1.8552338198807306e-05,100,120.0,120.0,119.04,115.43,115.43,113.49
2021-05-20,1.3077302236763622e-05,100,120.0,119.04,115.43,115.43,113.49,111.55
2021-05-21,1.7089905488543169e-06,100,119.04,115.43,115.43,113.49,111.55,110.4
2021-05-22,0.0,100,115.43,115.43,113.49,111.55,110.4,111.36
2021-05-23,-1.7186603383678722e-05,100,115.43,113.49,111.55,110.4,111.36,106.4
2021-05-24,-5.338398396115274e-07,100,113.49,111.55,110.4,111.36,106.4,103.55
2021-05-25,-2.0430748936539622e-06,100,111.55,110.4,111.36,106.4,103.55,110.2
2021-05-26,8.15343951443559e-06,100,110.4,111.36,106.4,103.55,110.2,110.2
2021-05-27,1.756408279929289e-08,100,111.36,106.4,103.55,110.2,110.2,106.4
2021-05-28,-1.8540363957431083e-06,100,106.4,103.55,110.2,110.2,106.4,109.25
2021-05-29,0.0,100,103.55,110.2,110.2,106.4,109.25,110.2
2021-05-30,-3.678894021752477e-06,100,110.2,110.2,106.4,109.25,110.2,113.05
2021-05-31,5.674818711609575e-07,100,110.2,106.4,109.25,110.2,113.05,113.05
2021-06-01,1.9808204024251985e-06,100,106.4,109.25,110.2,113.05,113.05,114.24
2021-06-02,-2.6855059503394507e-06,100,109.25,110.2,113.05,113.05,114.24,113.28
2021-06-03,2.4842441548322824e-08,100,110.2,113.05,113.05,114.24,113.28,108.48
2021-06-04,3.741204968044087e-08,100,113.05,113.05,114.24,113.28,108.48,108.48
2021-06-05,-6.22544912287637e-08,100,113.05,114.24,113.28,108.48,108.48,113.28
2021-06-06,1.909103969854886e-06,100,114.24,113.28,108.48,108.48,113.28,113.28
2021-06-07,1.6778160686903298e-06,100,113.28,108.48,108.48,113.28,113.28,113.28
2021-06-08,6.22544912287637e-08,100,108.48,108.48,113.28,113.28,113.28,113.28
2021-06-09,1.243303348608116e-07,100,108.48,113.28,113.28,113.28,113.28,113.28
2021-06-10,-2.4778013411053124e-06,100,113.28,113.28,113.28,113.28,113.28,113.28
2021-06-11,2.436226954671828e-06,100,113.28,113.28,113.28,113.28,113.28,112.32
2021-06-12,-2.0537218925476e-08,100,113.28,113.28,113.28,113.28,112.32,119.04
2021-06-13,1.135062886103988e-05,100,113.28,113.28,113.28,112.32,119.04,120.96
2021-06-14,-3.633919273715591e-06,100,113.28,113.28,112.32,119.04,120.96,120.96
2021-06-15,0.0,100,113.28,112.32,119.04,120.96,120.96,120.96
2021-06-16,-1.0749076365723642e-05,100,112.32,119.04,120.96,120.96,120.96,120.96
2021-06-17,2.393139830580981e-06,100,119.04,120.96,120.96,120.96,120.96,120.96
2021-06-18,-2.324323553071217e-06,100,120.96,120.96,120.96,120.96,120.96,108.48
2021-06-19,-1.2608679759718022e-05,100,120.96,120.96,120.96,120.96,108.48,108.48
2020-06-11,197.6904539470452,102,285.76,294.88,297.92,348.88,332.5,335.35
2020-06-12,1542.328080719224,102,294.88,297.92,348.88,332.5,335.35,334.4
2020-06-13,2.403253069164748,102,297.92,348.88,332.5,335.35,334.4,320.15
2020-06-14,40.46797822556982,102,348.88,332.5,335.35,334.4,320.15,320.15
2020-06-15,233.10547733096155,102,332.5,335.35,334.4,320.15,320.15,322.05
2020-06-16,254.3309140243664,102,335.35,334.4,320.15,320.15,322.05,322.05
2020-06-17,652.9443172532647,102,334.4,320.15,320.15,322.05,322.05,320.15
2020-06-18,-186.19283944431567,102,320.15,320.15,322.05,322.05,320.15,316.78
2020-06-19,-1544.6824075320164,102,320.15,322.05,322.05,320.15,316.78,313.96
2020-06-20,-2.403253069164748,102,322.05,322.05,320.15,316.78,313.96,313.96
2020-06-21,123.1555018762474,102,322.05,320.15,316.78,313.96,313.96,313.02
2020-06-22,1019.3350980048144,102,320.15,316.78,313.96,313.96,313.02,312.08
2020-06-23,-7.917680055891651,102,316.78,313.96,313.96,313.02,312.08,312.55
2020-06-24,-491.2413281461186,102,313.96,313.96,313.02,312.08,312.55,312.55
2020-06-25,-21.383749750672905,102,313.96,313.02,312.08,312.55,312.55,315.84
2020-06-26,1544.6824075320164,102,313.02,312.08,312.55,312.55,315.84,315.84
2020-06-27,0.0,102,312.08,312.55,312.55,315.84,315.84,314.88
2020-06-28,-123.1555018762474,102,312.55,312.55,315.84,315.84,314.88,314.88
2020-06-29,-501.7606321776366,102,312.55,315.84,315.84,314.88,314.88,314.88
2020-06-30,7.917680055891651,102,315.84,315.84,314.88,314.88,314.88,314.88
2020-07-01,0.0,102,315.84,314.88,314.88,314.88,314.88,314.88
2020-07-02,9.886135247943455,102,314.88,314.88,314.88,314.88,314.88,314.88
2020-07-03,2149.6883234367724,102,314.88,314.88,314.88,314.88,314.88,314.88
2020-07-04,0.0,102,314.88,314.88,314.88,314.88,314.88,314.88
2020-07-05,-778.9680839805578,102,314.88,314.88,314.88,314.88,314.88,314.88
2020-07-06,449.3276110950328,102,314.88,314.88,314.88,314.88,314.88,318.16
2020-07-07,0.0,102,314.88,314.88,314.88,314.88,318.16,260.93
2020-07-08,35.090919754178685,102,314.88,314.88,314.88,318.16,260.93,258.24
2020-07-09,0.0,102,314.88,314.88,318.16,260.93,258.24,260.16
2020-07-10,-2127.691496004433,102,314.88,318.16,260.93,258.24,260.16,247.68
2020-07-11,-2.2019338830696142,102,318.16,260.93,258.24,260.16,247.68,252.48
2020-07-12,680.3984733371481,102,260.93,258.24,260.16,247.68,252.48,263.34
2020-07-13,10.952167270904283,102,258.24,260.16,247.68,252.48,263.34,263.34
2020-07-14,0.0,102,260.16,247.68,252.48,263.34,263.34,263.34
2020-07-15,-35.090919754178685,102,247.68,252.48,263.34,263.34,263.34,263.34
2020-07-16,-784.3522468849496,102,252.48,263.34,263.34,263.34,263.34,263.34
2020-07-17,-21.99682743233916,102,263.34,263.34,263.34,263.34,263.34,263.34
2020-07-18,2.2019338830696142,102,263.34,263.34,263.34,263.34,263.34,263.34
2020-07-19,98.56961064340976,102,263.34,263.34,263.34,263.34,263.34,263.34
2020-07-20,0.0,102,263.34,263.34,263.34,263.34,263.34,263.34
2020-07-21,0.0,102,263.34,263.34,263.34,263.34,263.34,235.62
2020-07-22,11.970190558325156,102,263.34,263.34,263.34,263.34,235.62,238.59
2020-07-23,784.3522468849496,102,263.34,263.34,263.34,235.62,238.59,238.59
2020-07-24,-11.970190558325156,102,263.34,263.34,235.62,238.59,238.59,262.35
2020-07-25,0.0,102,263.34,235.62,238.59,238.59,262.35,262.35
2020-07-26,0.0,102,235.62,238.59,238.59,262.35,262.35,262.35
2020-07-27,205.8888788480153,102,238.59,238.59,262.35,262.35,262.35,262.35
2020-07-28,0.0,102,238.59,262.35,262.35,262.35,262.35,262.35
2020-07-29,-11.970190558325156,102,262.35,262.35,262.35,262.35,262.35,262.35
2020-07-30,-10.2114637728655,102,262.35,262.35,262.35,262.35,262.35,282.15
2020-07-31,14.011501022821903,102,262.35,262.35,262.35,262.35,282.15,276.21
2020-08-01,0.0,102,262.35,262.35,262.35,282.15,276.21,276.21
