MEASURED_IN_DATE,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2021-05-23,185,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998
2021-05-24,185,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998
2021-05-25,185,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,17.099999999999998
2021-05-26,185,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,17.099999999999998,17.099999999999998
2021-05-27,185,16.919999999999998,16.919999999999998,16.919999999999998,17.099999999999998,17.099999999999998,17.099999999999998
2021-05-28,185,16.919999999999998,16.919999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998
2021-05-29,185,16.919999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998
2021-05-30,185,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998
2021-05-31,185,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998
2021-06-01,185,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998
2021-06-02,185,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,10.34
2021-06-03,185,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,10.34,10.34
2021-06-04,185,17.099999999999998,17.099999999999998,17.099999999999998,10.34,10.34,10.34
2021-06-05,185,17.099999999999998,17.099999999999998,10.34,10.34,10.34,10.34
2021-06-06,185,17.099999999999998,10.34,10.34,10.34,10.34,10.34
2021-06-07,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-08,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-09,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-10,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-11,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-12,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-13,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-14,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-15,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-16,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-17,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-18,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-19,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-20,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-21,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-22,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-23,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-24,185,10.34,10.34,10.34,10.34,10.34,10.34
2021-06-25,185,10.34,10.34,10.34,10.34,10.34,10.56
2021-06-26,185,10.34,10.34,10.34,10.34,10.56,10.56
2021-06-27,185,10.34,10.34,10.34,10.56,10.56,8.64
2021-06-28,185,10.34,10.34,10.56,10.56,8.64,8.64
2021-06-29,185,10.34,10.56,10.56,8.64,8.64,8.64
2021-06-30,185,10.56,10.56,8.64,8.64,8.64,8.64
2021-07-01,185,10.56,8.64,8.64,8.64,8.64,8.64
2021-07-02,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-03,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-04,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-05,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-06,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-07,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-08,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-09,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-10,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-11,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-12,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-13,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-14,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-15,185,8.64,8.64,8.64,8.64,8.64,8.64
2021-07-16,185,8.64,8.64,8.64,8.64,8.64,9.6
2021-07-17,185,8.64,8.64,8.64,8.64,9.6,9.5
2021-07-18,185,8.64,8.64,8.64,9.6,9.5,9.5
2021-07-19,185,8.64,8.64,9.6,9.5,9.5,9.5
2021-07-20,185,8.64,9.6,9.5,9.5,9.5,9.5
2021-07-21,185,9.6,9.5,9.5,9.5,9.5,9.5
2021-07-22,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-23,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-24,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-25,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-26,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-27,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-28,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-29,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-30,185,9.5,9.5,9.5,9.5,9.5,9.5
2021-07-31,185,9.5,9.5,9.5,9.5,9.5,8.549999999999999
2021-08-01,185,9.5,9.5,9.5,9.5,8.549999999999999,8.549999999999999
2021-08-02,185,9.5,9.5,9.5,8.549999999999999,8.549999999999999,8.459999999999999
2021-08-03,185,9.5,9.5,8.549999999999999,8.549999999999999,8.459999999999999,8.459999999999999
2021-08-04,185,9.5,8.549999999999999,8.549999999999999,8.459999999999999,8.459999999999999,8.459999999999999
2021-08-05,185,8.549999999999999,8.549999999999999,8.459999999999999,8.459999999999999,8.459999999999999,8.280000000000001
2021-08-06,185,8.549999999999999,8.459999999999999,8.459999999999999,8.459999999999999,8.280000000000001,8.280000000000001
2021-08-07,185,8.459999999999999,8.459999999999999,8.459999999999999,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-08,185,8.459999999999999,8.459999999999999,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-09,185,8.459999999999999,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-10,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-11,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-12,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-13,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-14,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-15,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-16,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-17,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001
2021-08-18,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.19
2021-08-19,185,8.280000000000001,8.280000000000001,8.280000000000001,8.280000000000001,8.19,8.19
2021-08-20,185,8.280000000000001,8.280000000000001,8.280000000000001,8.19,8.19,7.28
2021-08-21,185,8.280000000000001,8.280000000000001,8.19,8.19,7.28,7.28
2021-08-22,185,8.280000000000001,8.19,8.19,7.28,7.28,7.28
2021-08-23,185,8.19,8.19,7.28,7.28,7.28,7.28
2021-08-24,185,8.19,7.28,7.28,7.28,7.28,7.28
2021-08-25,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-08-26,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-08-27,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-08-28,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-08-29,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-08-30,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-08-31,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-01,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-02,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-03,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-04,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-05,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-06,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-07,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-08,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-09,185,7.28,7.28,7.28,7.28,7.28,7.28
2021-09-10,185,7.28,7.28,7.28,7.28,7.28,4.65
2021-09-11,185,7.28,7.28,7.28,7.28,4.65,4.65
2021-09-12,185,7.28,7.28,7.28,4.65,4.65,4.65
2021-09-13,185,7.28,7.28,4.65,4.65,4.65,4.55
2021-09-14,185,7.28,4.65,4.65,4.65,4.55,4.55
2021-09-15,185,4.65,4.65,4.65,4.55,4.55,4.55
2021-09-16,185,4.65,4.65,4.55,4.55,4.55,4.55
2021-09-17,185,4.65,4.55,4.55,4.55,4.55,4.55
2021-09-18,185,4.55,4.55,4.55,4.55,4.55,4.55
2021-09-19,185,4.55,4.55,4.55,4.55,4.55,4.55
2021-09-20,185,4.55,4.55,4.55,4.55,4.55,4.55
2021-09-21,185,4.55,4.55,4.55,4.55,4.55,4.6000000000000005
2020-12-30,186,271.45,271.45,271.45,271.45,271.45,280.6
2020-12-31,186,271.45,271.45,271.45,271.45,280.6,280.6
2021-01-01,186,271.45,271.45,271.45,280.6,280.6,280.6
2021-01-02,186,271.45,271.45,280.6,280.6,280.6,280.6
2021-01-03,186,271.45,280.6,280.6,280.6,280.6,280.6
2021-01-04,186,280.6,280.6,280.6,280.6,280.6,277.55
2021-01-05,186,280.6,280.6,280.6,280.6,277.55,277.55
2021-01-06,186,280.6,280.6,280.6,277.55,277.55,277.55
2021-01-07,186,280.6,280.6,277.55,277.55,277.55,277.55
2021-01-08,186,280.6,277.55,277.55,277.55,277.55,273.91
2021-01-09,186,277.55,277.55,277.55,277.55,273.91,273.91
2021-01-10,186,277.55,277.55,277.55,273.91,273.91,276.92
2021-01-11,186,277.55,277.55,273.91,273.91,276.92,276.92
2021-01-12,186,277.55,273.91,273.91,276.92,276.92,276.92
2021-01-13,186,273.91,273.91,276.92,276.92,276.92,276.92
2021-01-14,186,273.91,276.92,276.92,276.92,276.92,273.91
2021-01-15,186,276.92,276.92,276.92,276.92,273.91,273.91
2021-01-16,186,276.92,276.92,276.92,273.91,273.91,273.91
2021-01-17,186,276.92,276.92,273.91,273.91,273.91,273.91
2021-01-18,186,276.92,273.91,273.91,273.91,273.91,273.91
2021-01-19,186,273.91,273.91,273.91,273.91,273.91,273.91
2021-01-20,186,273.91,273.91,273.91,273.91,273.91,194.74
2021-01-21,186,273.91,273.91,273.91,273.91,194.74,194.74
2021-01-22,186,273.91,273.91,273.91,194.74,194.74,194.74
2021-01-23,186,273.91,273.91,194.74,194.74,194.74,194.74
2021-01-24,186,273.91,194.74,194.74,194.74,194.74,194.74
2021-01-25,186,194.74,194.74,194.74,194.74,194.74,194.74
2021-01-26,186,194.74,194.74,194.74,194.74,194.74,194.74
2021-01-27,186,194.74,194.74,194.74,194.74,194.74,192.6
2021-01-28,186,194.74,194.74,194.74,194.74,192.6,192.6
2021-01-29,186,194.74,194.74,194.74,192.6,192.6,192.6
2021-01-30,186,194.74,194.74,192.6,192.6,192.6,192.6
2021-01-31,186,194.74,192.6,192.6,192.6,192.6,192.6
2021-02-01,186,192.6,192.6,192.6,192.6,192.6,192.6
2021-02-02,186,192.6,192.6,192.6,192.6,192.6,192.6
2021-02-03,186,192.6,192.6,192.6,192.6,192.6,162.9
2021-02-04,186,192.6,192.6,192.6,192.6,162.9,162.9
2021-02-05,186,192.6,192.6,192.6,162.9,162.9,162.9
2021-02-06,186,192.6,192.6,162.9,162.9,162.9,164.71
2021-02-07,186,192.6,162.9,162.9,162.9,164.71,164.71
2021-02-08,186,162.9,162.9,162.9,164.71,164.71,164.71
2021-02-09,186,162.9,162.9,164.71,164.71,164.71,164.71
2021-02-10,186,162.9,164.71,164.71,164.71,164.71,159.25
2021-02-11,186,164.71,164.71,164.71,164.71,159.25,159.25
2021-02-12,186,164.71,164.71,164.71,159.25,159.25,159.25
2021-02-13,186,164.71,164.71,159.25,159.25,159.25,159.25
2021-02-14,186,164.71,159.25,159.25,159.25,159.25,159.25
2021-02-15,186,159.25,159.25,159.25,159.25,159.25,159.25
2021-02-16,186,159.25,159.25,159.25,159.25,159.25,159.25
2021-02-17,186,159.25,159.25,159.25,159.25,159.25,159.25
2021-02-18,186,159.25,159.25,159.25,159.25,159.25,157.5
2021-02-19,186,159.25,159.25,159.25,159.25,157.5,157.5
2021-02-20,186,159.25,159.25,159.25,157.5,157.5,157.5
2021-02-21,186,159.25,159.25,157.5,157.5,157.5,157.5
2021-02-22,186,159.25,157.5,157.5,157.5,157.5,157.5
2021-02-23,186,157.5,157.5,157.5,157.5,157.5,157.5
2021-02-24,186,157.5,157.5,157.5,157.5,157.5,157.5
2021-02-25,186,157.5,157.5,157.5,157.5,157.5,157.5
2021-02-26,186,157.5,157.5,157.5,157.5,157.5,157.5
2021-02-27,186,157.5,157.5,157.5,157.5,157.5,157.5
2021-02-28,186,157.5,157.5,157.5,157.5,157.5,157.5
2021-03-01,186,157.5,157.5,157.5,157.5,157.5,123.3
2021-03-02,186,157.5,157.5,157.5,157.5,123.3,123.3
2021-03-03,186,157.5,157.5,157.5,123.3,123.3,123.3
2021-03-04,186,157.5,157.5,123.3,123.3,123.3,123.3
2021-03-05,186,157.5,123.3,123.3,123.3,123.3,126.04
2021-03-06,186,123.3,123.3,123.3,123.3,126.04,126.04
2021-03-07,186,123.3,123.3,123.3,126.04,126.04,127.41
2021-03-08,186,123.3,123.3,126.04,126.04,127.41,127.41
2021-03-09,186,123.3,126.04,126.04,127.41,127.41,128.78
2021-03-10,186,126.04,126.04,127.41,127.41,128.78,128.78
2021-03-11,186,126.04,127.41,127.41,128.78,128.78,128.78
2021-03-12,186,127.41,127.41,128.78,128.78,128.78,82.72
2021-03-13,186,127.41,128.78,128.78,128.78,82.72,82.72
2021-03-14,186,128.78,128.78,128.78,82.72,82.72,82.72
2021-03-15,186,128.78,128.78,82.72,82.72,82.72,82.72
2021-03-16,186,128.78,82.72,82.72,82.72,82.72,82.72
2021-03-17,186,82.72,82.72,82.72,82.72,82.72,82.72
2021-03-18,186,82.72,82.72,82.72,82.72,82.72,82.72
2021-03-19,186,82.72,82.72,82.72,82.72,82.72,82.72
2021-03-20,186,82.72,82.72,82.72,82.72,82.72,82.72
2021-03-21,186,82.72,82.72,82.72,82.72,82.72,72.38
2021-03-22,186,82.72,82.72,82.72,82.72,72.38,71.61
2021-03-23,186,82.72,82.72,82.72,72.38,71.61,71.61
2021-03-24,186,82.72,82.72,72.38,71.61,71.61,71.61
2021-03-25,186,82.72,72.38,71.61,71.61,71.61,71.61
2021-03-26,186,72.38,71.61,71.61,71.61,71.61,71.61
2021-03-27,186,71.61,71.61,71.61,71.61,71.61,71.61
2021-03-28,186,71.61,71.61,71.61,71.61,71.61,72.38
2021-03-29,186,71.61,71.61,71.61,71.61,72.38,71.44
2021-03-30,186,71.61,71.61,71.61,72.38,71.44,71.44
2021-03-31,186,71.61,71.61,72.38,71.44,71.44,71.44
2021-04-01,186,71.61,72.38,71.44,71.44,71.44,71.44
2021-04-02,186,72.38,71.44,71.44,71.44,71.44,71.44
2021-04-03,186,71.44,71.44,71.44,71.44,71.44,70.67999999999999
2021-04-04,186,71.44,71.44,71.44,71.44,70.67999999999999,70.67999999999999
2021-04-05,186,71.44,71.44,71.44,70.67999999999999,70.67999999999999,69.75
2021-04-06,186,71.44,71.44,70.67999999999999,70.67999999999999,69.75,69.75
2021-04-07,186,71.44,70.67999999999999,70.67999999999999,69.75,69.75,69.75
2021-04-08,186,70.67999999999999,70.67999999999999,69.75,69.75,69.75,69.75
2021-04-09,186,70.67999999999999,69.75,69.75,69.75,69.75,69.75
2021-04-10,186,69.75,69.75,69.75,69.75,69.75,69.75
2021-04-11,186,69.75,69.75,69.75,69.75,69.75,69.75
2021-04-12,186,69.75,69.75,69.75,69.75,69.75,69.75
2021-04-13,186,69.75,69.75,69.75,69.75,69.75,69.75
2021-04-14,186,69.75,69.75,69.75,69.75,69.75,69.75
2021-04-15,186,69.75,69.75,69.75,69.75,69.75,69.75
2021-04-16,186,69.75,69.75,69.75,69.75,69.75,70.5
2021-04-17,186,69.75,69.75,69.75,69.75,70.5,70.5
2021-04-18,186,69.75,69.75,69.75,70.5,70.5,70.5
2021-04-19,186,69.75,69.75,70.5,70.5,70.5,70.5
2021-04-20,186,69.75,70.5,70.5,70.5,70.5,70.5
2021-04-21,186,70.5,70.5,70.5,70.5,70.5,70.5
2021-04-22,186,70.5,70.5,70.5,70.5,70.5,70.5
2021-04-23,186,70.5,70.5,70.5,70.5,70.5,69.0
2021-04-24,186,70.5,70.5,70.5,70.5,69.0,69.0
2021-04-25,186,70.5,70.5,70.5,69.0,69.0,69.0
2021-04-26,186,70.5,70.5,69.0,69.0,69.0,69.0
2021-04-27,186,70.5,69.0,69.0,69.0,69.0,69.0
2021-04-28,186,69.0,69.0,69.0,69.0,69.0,68.25
2021-04-29,186,69.0,69.0,69.0,69.0,68.25,68.25
2021-04-30,186,69.0,69.0,69.0,68.25,68.25,67.5
2021-05-01,186,69.0,69.0,68.25,68.25,67.5,67.5
2021-05-02,186,69.0,68.25,68.25,67.5,67.5,67.5
2021-05-03,186,68.25,68.25,67.5,67.5,67.5,67.5
2021-05-04,186,68.25,67.5,67.5,67.5,67.5,67.5
2021-05-05,186,67.5,67.5,67.5,67.5,67.5,67.5
2021-05-06,186,67.5,67.5,67.5,67.5,67.5,67.5
2021-05-07,186,67.5,67.5,67.5,67.5,67.5,69.3
2021-05-08,186,67.5,67.5,67.5,67.5,69.3,69.3
2021-05-09,186,67.5,67.5,67.5,69.3,69.3,69.3
2021-05-10,186,67.5,67.5,69.3,69.3,69.3,69.3
2021-05-11,186,67.5,69.3,69.3,69.3,69.3,69.3
2021-05-12,186,69.3,69.3,69.3,69.3,69.3,69.3
2021-05-13,186,69.3,69.3,69.3,69.3,69.3,69.3
2021-05-14,186,69.3,69.3,69.3,69.3,69.3,61.2
2021-05-15,186,69.3,69.3,69.3,69.3,61.2,61.2
2021-05-16,186,69.3,69.3,69.3,61.2,61.2,61.2
2021-05-17,186,69.3,69.3,61.2,61.2,61.2,61.2
2021-05-18,186,69.3,61.2,61.2,61.2,61.2,61.2
2021-05-19,186,61.2,61.2,61.2,61.2,61.2,61.2
2021-05-20,186,61.2,61.2,61.2,61.2,61.2,61.88
2021-05-21,186,61.2,61.2,61.2,61.2,61.88,61.88
2021-05-22,186,61.2,61.2,61.2,61.88,61.88,61.88
2021-05-23,186,61.2,61.2,61.88,61.88,61.88,61.88
2021-05-24,186,61.2,61.88,61.88,61.88,61.88,61.88
2021-05-25,186,61.88,61.88,61.88,61.88,61.88,61.88
2021-05-26,186,61.88,61.88,61.88,61.88,61.88,61.88
2021-05-27,186,61.88,61.88,61.88,61.88,61.88,62.56
2021-05-28,186,61.88,61.88,61.88,61.88,62.56,62.56
2021-05-29,186,61.88,61.88,61.88,62.56,62.56,63.24
2021-05-30,186,61.88,61.88,62.56,62.56,63.24,63.24
2021-05-31,186,61.88,62.56,62.56,63.24,63.24,63.24
2021-06-01,186,62.56,62.56,63.24,63.24,63.24,63.24
2021-06-02,186,62.56,63.24,63.24,63.24,63.24,57.66
2021-06-03,186,63.24,63.24,63.24,63.24,57.66,57.66
2021-06-04,186,63.24,63.24,63.24,57.66,57.66,57.66
2021-06-05,186,63.24,63.24,57.66,57.66,57.66,57.66
2021-06-06,186,63.24,57.66,57.66,57.66,57.66,57.66
2021-06-07,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-08,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-09,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-10,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-11,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-12,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-13,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-14,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-15,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-16,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-17,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-18,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-19,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-20,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-21,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-22,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-23,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-24,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-25,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-26,186,57.66,57.66,57.66,57.66,57.66,57.66
2021-06-27,186,57.66,57.66,57.66,57.66,57.66,67.34
2021-06-28,186,57.66,57.66,57.66,57.66,67.34,67.34
2021-06-29,186,57.66,57.66,57.66,67.34,67.34,67.34
2021-06-30,186,57.66,57.66,67.34,67.34,67.34,67.34
2021-07-01,186,57.66,67.34,67.34,67.34,67.34,67.34
2021-07-02,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-03,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-04,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-05,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-06,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-07,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-08,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-09,186,67.34,67.34,67.34,67.34,67.34,67.34
2021-07-10,186,67.34,67.34,67.34,67.34,67.34,68.82
2021-07-11,186,67.34,67.34,67.34,67.34,68.82,68.82
2021-07-12,186,67.34,67.34,67.34,68.82,68.82,68.82
2021-07-13,186,67.34,67.34,68.82,68.82,68.82,68.82
2021-07-14,186,67.34,68.82,68.82,68.82,68.82,68.82
2021-07-15,186,68.82,68.82,68.82,68.82,68.82,68.82
2021-07-16,186,68.82,68.82,68.82,68.82,68.82,66.74
2021-07-17,186,68.82,68.82,68.82,68.82,66.74,66.74
2021-07-18,186,68.82,68.82,68.82,66.74,66.74,66.74
2021-07-19,186,68.82,68.82,66.74,66.74,66.74,66.74
2021-07-20,186,68.82,66.74,66.74,66.74,66.74,66.74
2021-07-21,186,66.74,66.74,66.74,66.74,66.74,66.74
2021-07-22,186,66.74,66.74,66.74,66.74,66.74,66.74
2021-07-23,186,66.74,66.74,66.74,66.74,66.74,66.74
2021-07-24,186,66.74,66.74,66.74,66.74,66.74,66.74
2021-07-25,186,66.74,66.74,66.74,66.74,66.74,66.74
2021-07-26,186,66.74,66.74,66.74,66.74,66.74,66.74
2021-07-27,186,66.74,66.74,66.74,66.74,66.74,66.03
2021-07-28,186,66.74,66.74,66.74,66.74,66.03,66.03
2021-07-29,186,66.74,66.74,66.74,66.03,66.03,66.03
2021-07-30,186,66.74,66.74,66.03,66.03,66.03,66.74
2021-07-31,186,66.74,66.03,66.03,66.03,66.74,63.92
2021-08-01,186,66.03,66.03,66.03,66.74,63.92,63.24
2021-08-02,186,66.03,66.03,66.74,63.92,63.24,62.31
2021-08-03,186,66.03,66.74,63.92,63.24,62.31,62.31
2021-08-04,186,66.74,63.92,63.24,62.31,62.31,62.31
2021-08-05,186,63.92,63.24,62.31,62.31,62.31,62.31
2021-08-06,186,63.24,62.31,62.31,62.31,62.31,62.31
2021-08-07,186,62.31,62.31,62.31,62.31,62.31,62.31
2021-08-08,186,62.31,62.31,62.31,62.31,62.31,62.31
2021-08-09,186,62.31,62.31,62.31,62.31,62.31,62.31
2021-08-10,186,62.31,62.31,62.31,62.31,62.31,62.98
2021-08-11,186,62.31,62.31,62.31,62.31,62.98,62.98
2021-08-12,186,62.31,62.31,62.31,62.98,62.98,62.98
2021-08-13,186,62.31,62.31,62.98,62.98,62.98,63.36
2021-08-14,186,62.31,62.98,62.98,62.98,63.36,63.36
2021-08-15,186,62.98,62.98,62.98,63.36,63.36,63.36
2021-08-16,186,62.98,62.98,63.36,63.36,63.36,63.36
2021-08-17,186,62.98,63.36,63.36,63.36,63.36,63.36
2021-08-18,186,63.36,63.36,63.36,63.36,63.36,63.36
2021-08-19,186,63.36,63.36,63.36,63.36,63.36,63.36
2021-08-20,186,63.36,63.36,63.36,63.36,63.36,46.08
2021-08-21,186,63.36,63.36,63.36,63.36,46.08,46.08
2021-08-22,186,63.36,63.36,63.36,46.08,46.08,46.08
2021-08-23,186,63.36,63.36,46.08,46.08,46.08,46.08
2021-08-24,186,63.36,46.08,46.08,46.08,46.08,46.08
2021-08-25,186,46.08,46.08,46.08,46.08,46.08,45.6
2021-08-26,186,46.08,46.08,46.08,46.08,45.6,45.6
2021-08-27,186,46.08,46.08,46.08,45.6,45.6,45.6
2021-08-28,186,46.08,46.08,45.6,45.6,45.6,45.6
2021-08-29,186,46.08,45.6,45.6,45.6,45.6,45.6
2021-08-30,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-08-31,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-01,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-02,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-03,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-04,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-05,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-06,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-07,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-08,186,45.6,45.6,45.6,45.6,45.6,45.6
2021-09-09,186,45.6,45.6,45.6,45.6,45.6,36.1
2021-09-10,186,45.6,45.6,45.6,45.6,36.1,36.48
2021-09-11,186,45.6,45.6,45.6,36.1,36.48,36.48
2021-09-12,186,45.6,45.6,36.1,36.48,36.48,36.48
2021-09-13,186,45.6,36.1,36.48,36.48,36.48,36.48
2021-09-14,186,36.1,36.48,36.48,36.48,36.48,36.48
2021-09-15,186,36.48,36.48,36.48,36.48,36.48,36.48
2021-09-16,186,36.48,36.48,36.48,36.48,36.48,24.0
2021-09-17,186,36.48,36.48,36.48,36.48,24.0,23.75
2021-09-18,186,36.48,36.48,36.48,24.0,23.75,23.75
2021-09-19,186,36.48,36.48,24.0,23.75,23.75,23.75
2021-09-20,186,36.48,24.0,23.75,23.75,23.75,23.75
2021-09-21,186,24.0,23.75,23.75,23.75,23.75,23.75
2021-09-22,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-23,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-24,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-25,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-26,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-27,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-28,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-29,186,23.75,23.75,23.75,23.75,23.75,23.75
2021-09-30,186,23.75,23.75,23.75,23.75,23.75,23.75
