MEASURED_IN_DATE,WELL_NAME,CHARWORK,WATER_CUT,P_ZAB,INTAKE,WELLHEAD_PRESSURE,LIQ_RATE,OIL_RATE,WATER_RATE,Q_LIQ_ACCUM,Q_OIL_ACCUM,Q_WATER_ACCUM
2021-02-05,27,НЕФ,33.0,77.28,0.0,,195.0,130.64999999999998,64.35000000000002,86207.0,60378.75299999997,25828.247
2021-02-06,27,НЕФ,33.0,77.28,0.0,,194.0,129.98,64.02000000000001,86401.0,60508.73299999997,25892.267
2021-02-07,27,НЕФ,33.0,77.28,0.0,,193.0,129.30999999999997,63.690000000000026,86594.0,60638.04299999997,25955.956999999995
2021-02-08,27,НЕФ,33.0,77.27,0.0,,198.0,132.66,65.34,86792.0,60770.70299999997,26021.296999999995
2021-02-09,27,НЕФ,33.0,77.94,0.0,,202.0,135.33999999999995,66.66000000000003,86994.0,60906.04299999997,26087.956999999995
2021-02-10,27,НЕФ,31.0,77.94,0.0,,202.0,139.38,62.620000000000005,87196.0,61045.422999999966,26150.576999999997
2021-02-11,27,НЕФ,31.0,76.35,0.0,,211.0,145.58999999999995,65.41000000000003,87407.0,61191.01299999996,26215.986999999997
2021-02-12,27,НЕФ,31.0,77.66,0.0,,209.0,144.20999999999998,64.79000000000002,87616.0,61335.22299999996,26280.776999999995
2021-02-13,27,НЕФ,31.0,77.66,0.0,,214.0,147.66,66.34,87830.0,61482.882999999965,26347.116999999995
2021-02-14,27,НЕФ,30.0,77.6,0.0,,215.0,150.5,64.5,88045.0,61633.382999999965,26411.616999999995
2021-02-15,27,НЕФ,30.0,77.58,0.0,,215.0,150.5,64.5,88260.0,61783.882999999965,26476.116999999995
2021-02-16,27,НЕФ,30.0,77.58,0.0,,217.0,151.89999999999998,65.10000000000002,88477.0,61935.78299999997,26541.216999999997
2021-02-17,27,НЕФ,29.0,77.59,0.0,,219.0,155.48999999999998,63.51000000000002,88696.0,62091.272999999965,26604.72699999999
2021-02-18,27,НЕФ,29.0,77.6,0.0,,216.0,153.36,62.640000000000015,88912.0,62244.632999999965,26667.36699999999
2021-02-19,27,НЕФ,29.0,77.6,0.0,,216.0,153.36,62.640000000000015,89128.0,62397.992999999966,26730.00699999999
2021-02-20,27,НЕФ,29.0,75.44,0.0,,219.0,155.48999999999998,63.51000000000002,89347.0,62553.48299999997,26793.51699999999
2021-02-21,27,НЕФ,28.0,75.36,0.0,,221.0,159.12,61.88,89568.0,62712.60299999997,26855.39699999999
2021-02-22,27,НЕФ,28.0,75.37,0.0,,220.0,158.4,61.6,89788.0,62871.00299999997,26916.99699999999
2021-02-23,27,НЕФ,28.0,51.99,0.0,,225.0,162.0,63.0,90013.0,63033.00299999997,26979.99699999999
2021-02-24,27,НЕФ,28.0,52.06,0.0,,224.0,161.28,62.72,90237.0,63194.28299999997,27042.71699999999
2021-02-25,27,НЕФ,29.0,52.04,0.0,,226.0,160.45999999999998,65.54000000000002,90463.0,63354.742999999966,27108.25699999999
2021-02-26,27,НЕФ,29.0,52.12,0.0,,224.0,159.04,64.96000000000001,90687.0,63513.78299999997,27173.21699999999
2021-02-27,27,НЕФ,29.0,52.12,0.0,,223.0,158.32999999999998,64.67000000000002,90910.0,63672.11299999997,27237.886999999988
2021-02-28,27,НЕФ,30.0,52.21,0.0,,221.0,154.7,66.30000000000001,91131.0,63826.812999999966,27304.186999999987
2021-03-01,27,НЕФ,30.0,52.91,0.0,,220.0,154.0,66.0,91351.0,63980.812999999966,27370.186999999987
2021-03-02,27,НЕФ,30.0,52.92,0.0,,218.0,152.6,65.4,91569.0,64133.41299999997,27435.58699999999
2021-03-03,27,НЕФ,30.0,52.98,0.0,,217.0,151.89999999999998,65.10000000000002,91786.0,64285.312999999966,27500.686999999987
2021-03-04,27,НЕФ,30.0,51.5,0.0,,216.0,151.2,64.80000000000001,92002.0,64436.51299999996,27565.486999999983
2021-03-05,27,НЕФ,29.0,51.43,0.0,,218.0,154.78,63.22,92220.0,64591.29299999996,27628.706999999988
2021-03-06,27,НЕФ,29.0,55.59,0.0,,218.0,154.78,63.22,92438.0,64746.07299999996,27691.92699999999
2021-03-07,27,НЕФ,28.0,55.53,0.0,,217.0,156.23999999999998,60.76000000000002,92655.0,64902.31299999996,27752.686999999987
2021-03-08,27,НЕФ,28.0,55.58,0.0,,219.0,157.68,61.31999999999999,92874.0,65059.99299999996,27814.006999999987
2021-03-09,27,НЕФ,28.0,73.18,0.0,,218.0,156.96,61.03999999999999,93092.0,65216.95299999996,27875.046999999988
2021-03-10,27,НЕФ,29.0,72.27,0.0,,216.0,153.36,62.640000000000015,93308.0,65370.31299999996,27937.686999999987
2021-03-11,27,НЕФ,29.0,72.25,0.0,,223.0,158.32999999999998,64.67000000000002,93531.0,65528.64299999996,28002.356999999985
2021-03-12,27,НЕФ,29.0,72.24,0.0,,228.0,161.88,66.12,93759.0,65690.52299999996,28068.476999999984
2021-03-13,27,НЕФ,29.0,72.23,0.0,,229.0,162.59,66.41,93988.0,65853.11299999995,28134.886999999984
2021-03-14,27,НЕФ,29.0,72.24,0.0,,227.0,161.17,65.83000000000001,94215.0,66014.28299999995,28200.716999999982
2021-03-15,27,НЕФ,29.0,72.24,0.0,,228.0,161.88,66.12,94443.0,66176.16299999996,28266.836999999985
2021-03-16,27,НЕФ,29.0,72.78,0.0,,228.0,161.88,66.12,94671.0,66338.04299999996,28332.956999999984
2021-03-17,27,НЕФ,29.0,57.43,0.0,,228.0,161.88,66.12,94899.0,66499.92299999997,28399.076999999983
2021-03-18,27,НЕФ,29.0,57.42,0.0,,229.0,162.59,66.41,95128.0,66662.51299999996,28465.486999999983
2021-03-19,27,НЕФ,29.0,57.42,0.0,,229.0,162.59,66.41,95357.0,66825.10299999996,28531.896999999983
2021-03-20,27,НЕФ,29.0,57.4,0.0,,232.0,164.72,67.28,95589.0,66989.82299999996,28599.17699999998
2021-03-21,27,НЕФ,25.0,58.23,0.0,,231.0,173.25,57.75,95820.0,67163.07299999996,28656.92699999998
2021-03-22,27,НЕФ,25.0,58.21,0.0,,236.0,177.0,59.0,96056.0,67340.07299999996,28715.92699999998
2021-03-23,27,НЕФ,25.0,58.21,0.0,,236.0,177.0,59.0,96292.0,67517.07299999996,28774.92699999998
2021-03-24,27,НЕФ,26.0,58.9,0.0,,236.0,174.64,61.360000000000014,96528.0,67691.71299999996,28836.286999999986
2021-03-25,27,НЕФ,26.0,56.77,0.0,,247.0,182.78,64.22,96775.0,67874.49299999996,28900.506999999983
2021-03-26,27,НЕФ,26.0,58.78,0.0,,263.0,194.62,68.38,97038.0,68069.11299999995,28968.886999999984
2021-03-27,27,НЕФ,26.0,55.98,0.0,,260.0,192.4,67.6,97298.0,68261.51299999995,29036.486999999983
2021-03-28,27,НЕФ,26.0,56.01,0.0,,254.0,187.96,66.03999999999999,97552.0,68449.47299999995,29102.526999999984
2021-03-29,27,НЕФ,24.0,52.49,0.0,,253.0,192.28,60.72,97805.0,68641.75299999995,29163.246999999985
2021-03-30,27,НЕФ,24.0,52.85,0.0,,252.0,191.52,60.47999999999999,98057.0,68833.27299999996,29223.726999999984
2021-03-31,27,НЕФ,24.0,53.4,0.0,,251.0,190.76,60.24000000000001,98308.0,69024.03299999995,29283.966999999982
2021-04-01,27,НЕФ,26.0,53.52,0.0,,253.0,187.22,65.78,98561.0,69211.25299999995,29349.746999999985
2021-04-02,27,НЕФ,26.0,53.52,0.0,,253.0,187.22,65.78,98814.0,69398.47299999995,29415.526999999984
2021-04-03,27,НЕФ,27.0,53.65,0.0,,251.0,183.23,67.77000000000001,99065.0,69581.70299999995,29483.296999999984
2021-04-04,27,НЕФ,27.0,53.65,0.0,,250.0,182.5,67.5,99315.0,69764.20299999995,29550.796999999984
2021-04-05,27,НЕФ,27.0,53.65,0.0,,252.0,183.96,68.03999999999999,99567.0,69948.16299999996,29618.836999999985
2021-04-06,27,НЕФ,27.0,57.31,0.0,,252.0,183.96,68.03999999999999,99819.0,70132.12299999996,29686.876999999982
2021-04-07,27,НЕФ,27.0,57.31,0.0,,252.0,183.96,68.03999999999999,100071.0,70316.08299999997,29754.916999999987
2021-04-08,27,НЕФ,27.0,59.55,0.0,,246.0,179.57999999999998,66.42000000000002,100317.0,70495.66299999997,29821.336999999985
2021-04-09,27,НЕФ,27.0,59.58,0.0,,241.0,175.93,65.07,100558.0,70671.59299999996,29886.406999999985
2021-04-10,27,НЕФ,27.0,59.58,0.0,,241.0,175.93,65.07,100799.0,70847.52299999996,29951.476999999984
2021-04-11,27,НЕФ,27.0,59.59,0.0,,239.0,174.47,64.53,101038.0,71021.99299999996,30016.006999999983
2021-04-12,27,НЕФ,27.0,59.92,0.0,,237.0,173.01,63.99000000000001,101275.0,71195.00299999995,30079.996999999985
2021-04-13,27,НЕФ,27.0,59.92,0.0,,237.0,173.01,63.99000000000001,101512.0,71368.01299999995,30143.986999999983
2021-04-14,27,НЕФ,27.0,59.92,0.0,,237.0,173.01,63.99000000000001,101749.0,71541.02299999994,30207.976999999988
2021-04-15,27,НЕФ,27.0,59.92,0.0,,237.0,173.01,63.99000000000001,101986.0,71714.03299999994,30271.96699999999
2021-04-16,27,НЕФ,27.0,59.92,0.0,,237.0,173.01,63.99000000000001,102223.0,71887.04299999993,30335.95699999999
2021-04-17,27,НЕФ,27.0,59.94,0.0,,233.0,170.09,62.91,102456.0,72057.13299999993,30398.86699999999
2021-04-18,27,НЕФ,27.0,59.95,0.0,,231.0,168.63,62.370000000000005,102687.0,72225.76299999993,30461.23699999999
2021-04-19,27,НЕФ,27.0,60.08,0.0,,231.0,168.63,62.370000000000005,102918.0,72394.39299999994,30523.60699999999
2021-04-20,27,НЕФ,27.0,56.78,0.0,,229.0,167.17,61.83000000000001,103147.0,72561.56299999994,30585.43699999999
2021-04-21,27,НЕФ,28.0,57.92,0.0,,229.0,164.88,64.12,103376.0,72726.44299999994,30649.55699999999
2021-04-22,27,НЕФ,28.0,57.92,0.0,,229.0,164.88,64.12,103605.0,72891.32299999995,30713.67699999999
2021-04-23,27,НЕФ,28.0,57.92,0.0,,229.0,164.88,64.12,103834.0,73056.20299999995,30777.796999999988
2021-04-24,27,НЕФ,28.0,55.92,0.0,,225.0,162.0,63.0,104059.0,73218.20299999995,30840.796999999988
2021-04-25,27,НЕФ,28.0,55.92,0.0,,226.0,162.72,63.28,104285.0,73380.92299999995,30904.076999999987
2021-04-26,27,НЕФ,29.0,55.98,0.0,,225.0,159.75,65.25,104510.0,73540.67299999995,30969.326999999987
2021-04-27,27,НЕФ,29.0,58.71,0.0,,224.0,159.04,64.96000000000001,104734.0,73699.71299999995,31034.286999999986
2021-04-28,27,НЕФ,29.0,59.25,0.0,,222.0,157.62,64.38,104956.0,73857.33299999994,31098.666999999987
2021-04-29,27,НЕФ,29.0,59.25,0.0,,222.0,157.62,64.38,105178.0,74014.95299999994,31163.046999999988
2021-04-30,27,НЕФ,29.0,59.25,0.0,,223.0,158.32999999999998,64.67000000000002,105401.0,74173.28299999994,31227.716999999982
2021-05-01,27,НЕФ,29.0,59.25,0.0,,221.0,156.91,64.09,105622.0,74330.19299999994,31291.806999999983
2021-05-02,27,НЕФ,29.0,59.25,0.0,,220.0,156.2,63.80000000000001,105842.0,74486.39299999994,31355.606999999985
2021-05-03,27,НЕФ,29.0,59.25,0.0,,219.0,155.48999999999998,63.51000000000002,106061.0,74641.88299999994,31419.116999999984
2021-05-04,27,НЕФ,29.0,59.26,0.0,,218.0,154.78,63.22,106279.0,74796.66299999994,31482.336999999985
2021-05-05,27,НЕФ,29.0,59.27,0.0,,216.0,153.36,62.640000000000015,106495.0,74950.02299999994,31544.976999999984
2021-05-06,27,НЕФ,27.0,59.14,0.0,,218.0,159.14,58.860000000000014,106713.0,75109.16299999994,31603.836999999985
2021-05-07,27,НЕФ,27.0,58.59,0.0,,215.0,156.95,58.05000000000001,106928.0,75266.11299999994,31661.886999999984
2021-05-08,27,НЕФ,27.0,58.59,0.0,,215.0,156.95,58.05000000000001,107143.0,75423.06299999994,31719.936999999984
2021-05-09,27,НЕФ,27.0,57.96,0.0,,218.0,159.14,58.860000000000014,107361.0,75582.20299999994,31778.796999999984
2021-05-10,27,НЕФ,27.0,57.97,0.0,,216.0,157.68,58.31999999999999,107577.0,75739.88299999993,31837.116999999984
2021-05-11,27,НЕФ,27.0,58.03,0.0,,213.0,155.49,57.50999999999999,107790.0,75895.37299999993,31894.626999999982
2021-05-12,27,НЕФ,27.0,60.2,0.0,,214.0,156.22,57.78,108004.0,76051.59299999994,31952.40699999998
2021-05-13,27,НЕФ,27.0,58.6,0.0,,211.0,154.03,56.97,108215.0,76205.62299999993,32009.376999999982
2021-05-14,27,НЕФ,26.0,60.76,0.0,,211.0,156.14,54.860000000000014,108426.0,76361.76299999993,32064.236999999983
2021-05-15,27,НЕФ,26.0,60.76,0.0,,212.0,156.88,55.120000000000005,108638.0,76518.64299999994,32119.35699999998
2021-05-16,27,НЕФ,26.0,60.94,0.0,,215.0,159.1,55.900000000000006,108853.0,76677.74299999994,32175.256999999983
2021-05-17,27,НЕФ,26.0,60.94,0.0,,215.0,159.1,55.900000000000006,109068.0,76836.84299999995,32231.156999999985
2021-05-18,27,НЕФ,26.0,60.81,0.0,,215.0,159.1,55.900000000000006,109283.0,76995.94299999996,32287.056999999983
2021-05-19,27,НЕФ,26.0,60.83,0.0,,212.0,156.88,55.120000000000005,109495.0,77152.82299999996,32342.176999999985
2021-05-20,27,НЕФ,25.0,60.77,0.0,,211.0,158.25,52.75,109706.0,77311.07299999996,32394.926999999985
2021-05-21,27,НЕФ,25.0,60.76,0.0,,214.0,160.5,53.5,109920.0,77471.57299999996,32448.426999999985
2021-05-22,27,НЕФ,24.0,59.78,0.0,,213.0,161.88,51.120000000000005,110133.0,77633.45299999996,32499.546999999984
2021-05-23,27,НЕФ,24.0,59.78,0.0,,213.0,161.88,51.120000000000005,110346.0,77795.33299999997,32550.666999999983
2021-05-24,27,НЕФ,24.0,59.53,0.0,,213.0,161.88,51.120000000000005,110559.0,77957.21299999997,32601.786999999986
2021-05-25,27,НЕФ,24.0,58.01,0.0,,214.0,162.64,51.35999999999999,110773.0,78119.85299999997,32653.146999999983
2021-05-26,27,НЕФ,24.0,60.02,0.0,,214.0,162.64,51.35999999999999,110987.0,78282.49299999997,32704.506999999983
2021-05-27,27,НЕФ,25.0,60.08,0.0,,212.0,159.0,53.0,111199.0,78441.49299999997,32757.506999999983
2021-05-28,27,НЕФ,25.0,60.1,0.0,,209.0,156.75,52.25,111408.0,78598.24299999997,32809.75699999998
2021-05-29,27,НЕФ,25.0,60.1,0.0,,209.0,156.75,52.25,111617.0,78754.99299999997,32862.00699999998
2021-05-30,27,НЕФ,25.0,60.1,0.0,,207.0,155.25,51.75,111824.0,78910.24299999997,32913.75699999998
2021-05-31,27,НЕФ,25.0,59.98,0.0,,208.0,156.0,52.0,112032.0,79066.24299999997,32965.75699999998
2021-06-01,27,НЕФ,25.0,59.98,0.0,,208.0,156.0,52.0,112240.0,79222.24299999997,33017.75699999998
2021-06-02,27,НЕФ,25.0,53.6,0.0,,206.0,154.5,51.5,112446.0,79376.74299999997,33069.25699999998
2021-06-03,27,НЕФ,25.0,53.58,0.0,,211.0,158.25,52.75,112657.0,79534.99299999997,33122.00699999998
2021-06-04,27,НЕФ,25.0,55.47,0.0,,211.0,158.25,52.75,112868.0,79693.24299999997,33174.75699999998
2021-06-05,27,НЕФ,25.0,55.47,0.0,,209.0,156.75,52.25,113077.0,79849.99299999997,33227.00699999998
2021-06-06,27,НЕФ,23.0,59.1,0.0,,210.0,161.70000000000002,48.29999999999998,113287.0,80011.69299999997,33275.306999999986
2021-06-07,27,НЕФ,22.0,59.04,0.0,,210.0,163.8,46.19999999999999,113497.0,80175.49299999997,33321.50699999998
2021-06-08,27,НЕФ,22.0,59.04,0.0,,210.0,163.8,46.19999999999999,113707.0,80339.29299999998,33367.70699999998
2021-06-09,27,НЕФ,22.0,59.05,0.0,,207.0,161.46,45.53999999999999,113914.0,80500.75299999998,33413.24699999998
2021-06-10,27,НЕФ,21.0,56.82,0.0,,206.0,162.74,43.25999999999999,114120.0,80663.49299999999,33456.50699999998
2021-06-11,27,НЕФ,21.0,56.82,0.0,,206.0,162.74,43.25999999999999,114326.0,80826.233,33499.766999999985
2021-06-12,27,НЕФ,18.0,56.62,0.0,,209.0,171.38000000000002,37.619999999999976,114535.0,80997.613,33537.38699999999
2021-06-13,27,НЕФ,20.0,56.74,0.0,,210.0,168.0,42.0,114745.0,81165.613,33579.38699999999
2021-06-14,27,НЕФ,20.0,57.07,0.0,,209.0,167.20000000000002,41.79999999999998,114954.0,81332.813,33621.18699999999
2021-06-15,27,НЕФ,20.0,57.07,0.0,,207.0,165.60000000000002,41.39999999999998,115161.0,81498.413,33662.58699999999
2021-06-16,27,НЕФ,20.0,53.68,0.0,,205.0,164.0,41.0,115366.0,81662.413,33703.58699999999
2021-06-17,27,НЕФ,20.0,53.67,0.0,,206.0,164.8,41.19999999999999,115572.0,81827.213,33744.78699999999
2021-06-18,27,НЕФ,21.0,52.48,0.0,,206.0,162.74,43.25999999999999,115778.0,81989.95300000001,33788.04699999999
2021-06-19,27,НЕФ,21.0,52.5,0.0,,203.0,160.37,42.63,115981.0,82150.323,33830.67699999999
2021-06-20,27,НЕФ,21.0,56.63,0.0,,202.0,159.58,42.41999999999999,116183.0,82309.903,33873.09699999999
2021-06-21,27,НЕФ,21.0,57.7,0.0,,204.0,161.16,42.84,116387.0,82471.06300000001,33915.93699999998
2021-06-22,27,НЕФ,21.0,57.7,0.0,,204.0,161.16,42.84,116591.0,82632.22300000001,33958.77699999998
2021-06-23,27,НЕФ,21.0,56.59,0.0,,204.0,161.16,42.84,116795.0,82793.38300000002,34001.61699999998
2021-06-24,27,НЕФ,21.0,56.09,0.0,,206.0,162.74,43.25999999999999,117001.0,82956.12300000002,34044.87699999998
2021-06-25,27,НЕФ,22.0,56.65,0.0,,203.0,158.34,44.66,117204.0,83114.46300000002,34089.53699999998
2021-06-26,27,НЕФ,22.0,54.68,0.0,,204.0,159.12,44.88,117408.0,83273.58300000001,34134.41699999998
2021-06-27,27,НЕФ,22.0,54.68,0.0,,203.0,158.34,44.66,117611.0,83431.92300000001,34179.07699999998
2021-06-28,27,НЕФ,22.0,54.68,0.0,,202.0,157.56,44.44,117813.0,83589.48300000001,34223.516999999985
2021-06-29,27,НЕФ,22.0,54.68,0.0,,202.0,157.56,44.44,118015.0,83747.043,34267.95699999999
2021-06-30,27,НЕФ,24.0,54.74,0.0,,203.0,154.28,48.72,118218.0,83901.323,34316.67699999999
2021-07-01,27,НЕФ,24.0,54.8,0.0,,202.0,153.52,48.47999999999999,118420.0,84054.84300000001,34365.15699999999
2021-07-02,27,НЕФ,24.0,56.07,0.0,,201.0,152.76,48.24000000000001,118621.0,84207.603,34413.39699999999
2021-07-03,27,НЕФ,24.0,56.06,0.0,,203.0,154.28,48.72,118824.0,84361.883,34462.11699999999
2021-07-04,27,НЕФ,23.0,58.26,0.0,,202.0,155.54,46.46000000000001,119026.0,84517.423,34508.57699999999
2021-07-05,27,НЕФ,23.0,58.27,0.0,,201.0,154.77,46.22999999999999,119227.0,84672.193,34554.80699999999
2021-07-06,27,НЕФ,23.0,55.91,0.0,,203.0,156.31,46.69,119430.0,84828.503,34601.497
2021-07-07,27,НЕФ,23.0,59.85,0.0,,203.0,156.31,46.69,119633.0,84984.813,34648.187
2021-07-08,27,НЕФ,22.0,59.8,0.0,,202.0,157.56,44.44,119835.0,85142.37299999999,34692.627
2020-07-01,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,79097.0,32083.350000000013,47013.65
2020-07-02,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,79577.0,32184.15000000001,47392.84999999999
2020-07-03,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,80057.0,32284.95000000001,47772.04999999999
2020-07-04,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,80537.0,32385.75000000001,48151.24999999999
2020-07-05,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,81017.0,32486.55000000001,48530.44999999998
2020-07-06,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,81497.0,32587.35000000001,48909.64999999998
2020-07-07,36,НЕФ,79.0,42.99,0.0,,480.0,100.79999999999998,379.2000000000001,81977.0,32688.15000000001,49288.84999999998
2020-07-08,36,НЕФ,79.0,79.18,0.0,,480.0,100.79999999999998,379.2000000000001,82457.0,32788.95000000001,49668.04999999997
2020-07-09,36,НЕФ,79.0,79.18,0.0,,480.0,100.79999999999998,379.2000000000001,82937.0,32889.750000000015,50047.24999999997
2020-07-10,36,НЕФ,79.0,79.18,0.0,,480.0,100.79999999999998,379.2000000000001,83417.0,32990.55000000002,50426.44999999997
2020-07-11,36,НЕФ,79.0,79.18,0.0,,480.0,100.79999999999998,379.2000000000001,83897.0,33091.35000000002,50805.649999999965
2020-07-12,36,НЕФ,79.0,78.48,0.0,,480.0,100.79999999999998,379.2000000000001,84377.0,33192.15000000002,51184.84999999996
2020-07-13,36,НЕФ,79.0,78.48,0.0,,480.0,100.79999999999998,379.2000000000001,84857.0,33292.950000000026,51564.04999999996
2020-07-14,36,НЕФ,79.0,78.48,0.0,,480.0,100.79999999999998,379.2000000000001,85337.0,33393.75000000003,51943.24999999996
2020-07-15,36,НЕФ,79.0,78.48,0.0,,480.0,100.79999999999998,379.2000000000001,85817.0,33494.55000000003,52322.44999999995
2020-07-16,36,НЕФ,79.0,75.88,0.0,,480.0,100.79999999999998,379.2000000000001,86297.0,33595.350000000035,52701.64999999995
2020-07-17,36,НЕФ,82.0,75.97,0.0,,480.0,86.40000000000002,393.6,86777.0,33681.75000000004,53095.24999999995
2020-07-18,36,НЕФ,84.0,76.04,0.0,,480.0,76.80000000000001,403.2,87257.0,33758.55000000004,53498.449999999946
2020-07-19,36,НЕФ,84.0,76.04,0.0,,480.0,76.80000000000001,403.2,87737.0,33835.35000000004,53901.64999999994
2020-07-20,36,НЕФ,85.0,76.07,0.0,,480.0,72.00000000000001,408.0,88217.0,33907.35000000004,54309.64999999994
2020-07-21,36,НЕФ,85.0,76.07,0.0,,480.0,72.00000000000001,408.0,88697.0,33979.35000000004,54717.64999999994
2020-07-22,36,НЕФ,85.0,76.07,0.0,,480.0,72.00000000000001,408.0,89177.0,34051.35000000004,55125.64999999994
2020-07-23,36,НЕФ,85.0,76.07,0.0,,480.0,72.00000000000001,408.0,89657.0,34123.35000000004,55533.64999999994
2020-07-24,36,НЕФ,85.0,83.43,0.0,,480.0,72.00000000000001,408.0,90137.0,34195.35000000004,55941.64999999994
2020-07-25,36,НЕФ,85.0,83.43,0.0,,480.0,72.00000000000001,408.0,90617.0,34267.35000000004,56349.64999999994
2020-07-26,36,НЕФ,85.0,83.43,0.0,,480.0,72.00000000000001,408.0,91097.0,34339.35000000004,56757.64999999994
2020-07-27,36,НЕФ,85.0,82.02,0.0,,499.0,74.85000000000001,424.15,91596.0,34414.20000000004,57181.799999999945
2020-07-28,36,НЕФ,85.0,82.02,0.0,,504.0,75.60000000000001,428.4,92100.0,34489.80000000004,57610.199999999946
2020-07-29,36,НЕФ,85.0,82.02,0.0,,507.0,76.05000000000001,430.95,92607.0,34565.85000000004,58041.14999999994
2020-07-30,36,НЕФ,85.0,82.02,0.0,,497.0,74.55000000000001,422.45,93104.0,34640.400000000045,58463.59999999994
2020-07-31,36,НЕФ,85.0,82.02,0.0,,500.0,75.00000000000001,425.0,93604.0,34715.400000000045,58888.59999999994
2020-08-01,36,НЕФ,85.0,82.02,0.0,,500.0,75.00000000000001,425.0,94104.0,34790.400000000045,59313.59999999994
2020-08-02,36,НЕФ,85.0,82.02,0.0,,501.0,75.15,425.85,94605.0,34865.55000000005,59739.44999999994
2020-08-03,36,НЕФ,85.0,84.42,0.0,,496.0,74.4,421.6,95101.0,34939.95000000005,60161.04999999994
2020-08-04,36,НЕФ,83.0,84.34,0.0,,496.0,84.32000000000002,411.68,95597.0,35024.27000000005,60572.72999999994
2020-08-05,36,НЕФ,83.0,83.05,0.0,,531.0,90.27000000000002,440.73,96128.0,35114.540000000045,61013.45999999994
2020-08-06,36,НЕФ,83.0,83.05,0.0,,541.0,91.97000000000004,449.03,96669.0,35206.510000000046,61462.48999999994
2020-08-07,36,НЕФ,82.0,76.71,0.0,,536.0,96.48000000000005,439.52,97205.0,35302.99000000005,61902.00999999994
2020-08-08,36,НЕФ,82.0,76.85,0.0,,536.0,96.48000000000005,439.52,97741.0,35399.47000000005,62341.52999999993
2020-08-09,36,НЕФ,82.0,79.06,0.0,,531.0,95.58000000000004,435.42,98272.0,35495.050000000054,62776.94999999993
2020-08-10,36,НЕФ,82.0,76.85,0.0,,536.0,96.48000000000005,439.52,98808.0,35591.53000000006,63216.46999999993
2020-08-11,36,НЕФ,82.0,78.93,0.0,,531.0,95.58000000000004,435.42,99339.0,35687.11000000006,63651.88999999993
2020-08-12,36,НЕФ,82.0,78.79,0.0,,538.0,96.84000000000005,441.16,99877.0,35783.950000000055,64093.04999999993
2020-08-13,36,НЕФ,82.0,76.14,0.0,,539.0,97.02000000000002,441.98,100416.0,35880.97000000005,64535.02999999993
2020-08-14,36,НЕФ,82.0,76.49,0.0,,538.0,96.84000000000005,441.16,100954.0,35977.81000000005,64976.18999999994
2020-08-15,36,НЕФ,82.0,76.49,0.0,,538.0,96.84000000000005,441.16,101492.0,36074.650000000045,65417.34999999994
2020-08-16,36,НЕФ,82.0,76.49,0.0,,541.0,97.38000000000002,443.62,102033.0,36172.03000000004,65860.96999999994
2020-08-17,36,НЕФ,82.0,75.45,0.0,,540.0,97.20000000000005,442.8,102573.0,36269.23000000004,66303.76999999995
2020-08-18,36,НЕФ,82.0,75.38,0.0,,537.0,96.66000000000004,440.34,103110.0,36365.89000000004,66744.10999999994
2020-08-19,36,НЕФ,82.0,75.38,0.0,,539.0,97.02000000000002,441.98,103649.0,36462.91000000004,67186.08999999994
2020-08-20,36,НЕФ,82.0,75.38,0.0,,542.0,97.56000000000004,444.44,104191.0,36560.47000000004,67630.52999999994
2020-08-21,36,НЕФ,82.0,77.21,0.0,,537.0,96.66000000000004,440.34,104728.0,36657.13000000004,68070.86999999994
2020-08-22,36,НЕФ,82.0,77.21,0.0,,539.0,97.02000000000002,441.98,105267.0,36754.15000000004,68512.84999999993
2020-08-23,36,НЕФ,82.0,79.53,0.0,,537.0,96.66000000000004,440.34,105804.0,36850.81000000004,68953.18999999993
2020-08-24,36,НЕФ,84.0,77.12,0.0,,537.0,85.92000000000002,451.08,106341.0,36936.73000000004,69404.26999999993
2020-08-25,36,НЕФ,84.0,79.15,0.0,,541.0,86.56000000000002,454.44,106882.0,37023.29000000004,69858.70999999993
2020-08-26,36,НЕФ,84.0,79.15,0.0,,539.0,86.24000000000002,452.76,107421.0,37109.53000000004,70311.46999999993
2020-08-27,36,НЕФ,84.0,79.15,0.0,,539.0,86.24000000000002,452.76,107960.0,37195.77000000003,70764.22999999992
2020-08-28,36,НЕФ,84.0,79.27,0.0,,543.0,86.88000000000002,456.12,108503.0,37282.65000000003,71220.34999999992
2020-08-29,36,НЕФ,84.0,79.15,0.0,,540.0,86.40000000000002,453.6,109043.0,37369.05000000003,71673.94999999992
2020-08-30,36,НЕФ,84.0,79.15,0.0,,545.0,87.20000000000002,457.8,109588.0,37456.25000000003,72131.74999999993
2020-08-31,36,НЕФ,83.0,76.08,0.0,,536.0,91.12000000000002,444.88,110124.0,37547.37000000003,72576.62999999993
